idGrade,x,y,t_med_medio,t_max_med,t_min_med,v_vento_medio,v_rajada_max
1305,-68.5,-7.0,25.637,36.571,14.635,0.971,23.073
1306,-68.0,-7.0,25.722,36.787,14.438,0.993,22.501
1307,-67.5,-7.0,25.815,36.925,14.436,1.001,21.918
1308,-67.0,-7.0,25.935,37.051,14.654,0.995,21.543
1309,-66.5,-7.0,26.089,37.091,15.183,0.973,20.855
1310,-66.0,-7.0,26.265,37.069,15.808,0.938,19.993
1311,-65.5,-7.0,26.437,36.978,16.418,0.867,18.364
1312,-65.0,-7.0,26.54,36.871,16.815,0.81,17.094
1313,-64.5,-7.0,26.53,36.907,16.761,0.821,17.317
1314,-64.0,-7.0,26.461,37.167,16.39,0.883,19.081
1315,-63.5,-7.0,26.429,37.369,16.053,0.902,20.19
1316,-63.0,-7.0,26.436,37.456,15.954,0.899,20.402
1317,-62.5,-7.0,26.454,37.494,16.238,0.922,20.509
1318,-62.0,-7.0,26.404,37.525,16.477,0.94,20.617
1319,-61.5,-7.0,26.368,37.577,16.697,0.924,20.564
1320,-61.0,-7.0,26.31,37.642,16.808,0.873,20.372
1321,-60.5,-7.0,26.229,37.72,16.958,0.779,20.036
1322,-60.0,-7.0,26.144,37.784,17.07,0.682,19.841
1323,-59.5,-7.0,26.179,37.757,16.987,0.731,19.883
1324,-59.0,-7.0,26.261,37.662,16.857,0.857,20.027
1325,-58.5,-7.0,26.292,37.616,16.762,0.923,20.078
1326,-58.0,-7.0,26.293,37.609,16.648,0.971,20.209
1327,-57.5,-7.0,26.294,37.601,16.607,0.992,20.248
1328,-57.0,-7.0,26.343,37.62,16.689,1.011,20.441
1329,-56.5,-7.0,26.325,37.622,16.623,1.037,20.603
1330,-56.0,-7.0,26.335,37.657,16.619,1.057,20.832
1331,-55.5,-7.0,26.339,37.664,16.724,1.066,20.898
1332,-55.0,-7.0,26.352,37.706,16.799,1.078,21.311
1333,-54.5,-7.0,26.413,37.808,16.728,1.133,21.53
1334,-54.0,-7.0,26.405,37.845,16.681,1.172,22.032
1335,-53.5,-7.0,26.394,37.894,16.611,1.229,22.496
1336,-53.0,-7.0,26.387,37.894,16.626,1.302,23.068
1337,-52.5,-7.0,26.341,37.813,16.574,1.401,23.466
1338,-52.0,-7.0,26.27,37.703,16.489,1.496,23.584
1339,-51.5,-7.0,26.1,37.924,16.426,1.351,26.073
1340,-51.0,-7.0,25.958,38.064,16.348,1.269,28.021
1341,-50.5,-7.0,26.27,38.639,16.095,1.378,30.186
1342,-50.0,-7.0,26.173,40.033,15.327,1.497,43.031
1343,-49.5,-7.0,26.377,39.129,15.8,1.411,32.301
1344,-49.0,-7.0,26.481,38.697,15.802,1.307,24.926
1345,-48.5,-7.0,26.187,38.346,14.878,1.06,20.243
1346,-48.0,-7.0,26.128,38.318,14.604,0.989,19.012
1347,-47.5,-7.0,26.746,39.201,15.506,1.176,20.913
1348,-47.0,-7.0,26.747,39.07,15.607,1.312,21.337
1349,-46.5,-7.0,26.793,39.074,15.645,1.433,21.377
1350,-46.0,-7.0,26.828,39.227,15.433,1.443,21.04
1351,-45.5,-7.0,26.892,39.227,15.804,1.524,21.107
1352,-45.0,-7.0,26.959,39.333,16.141,1.53,20.587
1353,-44.5,-7.0,26.963,39.519,16.437,1.419,19.219
1354,-44.0,-7.0,27.113,39.634,16.444,1.552,20.214
1355,-43.5,-7.0,27.515,40.047,16.724,1.729,21.782
1356,-43.0,-7.0,28.209,41.073,17.656,1.652,21.382
1357,-42.5,-7.0,27.745,40.529,15.834,1.955,24.812
1358,-42.0,-7.0,27.973,41.2,14.521,2.036,26.973
1359,-41.5,-7.0,28.615,40.66,16.889,2.306,19.978
1360,-41.0,-7.0,27.528,39.505,16.728,2.317,21.44
1361,-40.5,-7.0,26.296,38.834,16.479,2.191,19.951
1362,-40.0,-7.0,26.731,38.616,16.578,2.335,21.476
1363,-39.5,-7.0,26.944,38.391,16.552,2.276,22.234
1364,-39.0,-7.0,27.003,38.345,16.435,2.297,22.27
1365,-38.5,-7.0,27.249,38.402,15.623,2.199,20.965
1366,-38.0,-7.0,27.178,38.417,15.388,2.348,20.891
1367,-37.5,-7.0,27.505,38.425,17.164,2.923,21.097
1368,-37.0,-7.0,27.23,38.098,17.232,2.975,21.116
1369,-36.5,-7.0,25.819,36.786,16.376,2.945,20.576
1370,-36.0,-7.0,24.149,34.916,16.574,3.305,18.764
1371,-35.5,-7.0,23.787,34.165,16.832,3.442,18.5
1372,-35.0,-7.0,25.969,34.057,18.545,2.486,23.823
1373,-34.5,-7.0,26.056,34.394,18.429,2.474,23.455
1374,-34.0,-7.0,25.847,35.478,17.605,2.651,21.474
1375,-74.5,-7.5,25.689,37.198,14.747,1.156,24.892
1376,-74.0,-7.5,25.737,37.218,14.917,1.148,23.835
1377,-73.5,-7.5,25.807,37.257,15.274,1.118,21.92
1378,-73.0,-7.5,25.937,37.449,15.999,1.017,18.338
1379,-72.5,-7.5,25.977,37.534,16.24,0.977,17.241
1380,-72.0,-7.5,25.799,37.216,15.309,1.085,21.396
1381,-71.5,-7.5,25.637,36.942,14.637,1.12,24.3
1382,-71.0,-7.5,25.517,36.67,14.24,1.147,26.306
1383,-70.5,-7.5,25.46,36.482,14.126,1.17,27.472
1384,-70.0,-7.5,25.468,36.364,14.365,1.096,26.435
1385,-69.5,-7.5,25.506,36.375,14.532,1.015,24.824
1386,-69.0,-7.5,25.549,36.538,14.335,0.997,23.781
1387,-68.5,-7.5,25.624,36.748,14.094,1.004,22.818
1388,-68.0,-7.5,25.72,36.937,13.933,1.017,21.892
1389,-67.5,-7.5,25.822,37.091,13.897,1.03,21.328
1390,-67.0,-7.5,25.913,37.154,14.133,1.019,20.913
1391,-66.5,-7.5,26.028,37.153,14.613,0.993,20.543
1392,-66.0,-7.5,26.21,37.105,15.418,0.948,19.781
1393,-65.5,-7.5,26.422,37.002,16.269,0.873,18.293
1394,-65.0,-7.5,26.536,36.869,16.766,0.812,17.06
1395,-64.5,-7.5,26.523,36.912,16.713,0.822,17.348
1396,-64.0,-7.5,26.441,37.207,16.22,0.887,19.332
1397,-63.5,-7.5,26.417,37.438,15.75,0.891,20.377
1398,-63.0,-7.5,26.426,37.475,15.581,0.873,20.406
1399,-62.5,-7.5,26.384,37.504,15.765,0.916,20.707
1400,-62.0,-7.5,26.358,37.56,16.133,0.949,20.96
1401,-61.5,-7.5,26.303,37.637,16.275,0.939,20.969
1402,-61.0,-7.5,26.239,37.697,16.366,0.906,20.746
1403,-60.5,-7.5,26.18,37.763,16.597,0.809,20.31
1404,-60.0,-7.5,26.142,37.792,16.949,0.703,19.941
1405,-59.5,-7.5,26.155,37.778,16.787,0.754,20.094
1406,-59.0,-7.5,26.184,37.762,16.385,0.869,20.426
1407,-58.5,-7.5,26.202,37.73,16.159,0.96,20.656
1408,-58.0,-7.5,26.184,37.741,15.963,1.002,20.861
1409,-57.5,-7.5,26.18,37.744,15.879,1.023,20.894
1410,-57.0,-7.5,26.18,37.786,15.811,1.053,21.112
1411,-56.5,-7.5,26.191,37.803,15.853,1.061,21.06
1412,-56.0,-7.5,26.213,37.813,15.9,1.082,21.127
1413,-55.5,-7.5,26.215,37.793,15.989,1.096,21.404
1414,-55.0,-7.5,26.286,37.913,16.058,1.14,21.536
1415,-54.5,-7.5,26.306,37.984,16.045,1.166,21.864
1416,-54.0,-7.5,26.346,38.021,16.14,1.199,22.216
1417,-53.5,-7.5,26.36,38.024,16.218,1.24,22.541
1418,-53.0,-7.5,26.364,38.084,16.177,1.289,23.016
1419,-52.5,-7.5,26.343,38.071,16.236,1.364,23.628
1420,-52.0,-7.5,26.33,38.074,16.293,1.388,24.125
1421,-51.5,-7.5,26.295,38.169,16.236,1.366,24.963
1422,-51.0,-7.5,26.314,38.291,16.155,1.369,25.752
1423,-50.5,-7.5,26.394,38.407,16.092,1.401,27.036
1424,-50.0,-7.5,26.376,38.751,15.884,1.437,30.664
1425,-49.5,-7.5,26.437,38.773,15.796,1.405,27.729
1426,-49.0,-7.5,26.48,38.755,15.653,1.34,24.169
1427,-48.5,-7.5,26.383,38.634,15.278,1.202,21.409
1428,-48.0,-7.5,26.495,38.827,15.417,1.164,20.467
1429,-47.5,-7.5,27.176,39.952,16.822,1.124,20.312
1430,-47.0,-7.5,26.789,39.154,15.96,1.391,20.994
1431,-46.5,-7.5,26.683,39.037,15.358,1.485,20.834
1432,-46.0,-7.5,26.747,39.633,14.189,1.227,19.654
1433,-45.5,-7.5,26.805,39.286,15.378,1.516,20.661
1434,-45.0,-7.5,26.863,39.374,15.919,1.524,19.909
1435,-44.5,-7.5,26.7,39.668,16.864,1.014,15.209
1436,-44.0,-7.5,26.926,39.614,16.441,1.415,18.023
1437,-43.5,-7.5,27.254,39.653,16.234,1.858,20.73
1438,-43.0,-7.5,27.427,39.716,16.354,2.037,21.429
1439,-42.5,-7.5,27.497,39.832,16.185,2.113,22.398
1440,-42.0,-7.5,27.559,39.847,16.176,2.202,22.706
1441,-41.5,-7.5,27.669,39.686,16.657,2.355,21.537
1442,-41.0,-7.5,27.354,39.226,16.745,2.462,21.392
1443,-40.5,-7.5,26.882,38.774,16.464,2.474,21.448
1444,-40.0,-7.5,26.896,38.546,16.293,2.557,21.967
1445,-39.5,-7.5,26.865,38.399,16.239,2.253,21.005
1446,-39.0,-7.5,26.898,38.363,16.142,2.278,21.285
1447,-38.5,-7.5,26.878,38.43,15.462,2.413,22.181
1448,-38.0,-7.5,26.986,38.566,14.468,2.374,21.237
1449,-37.5,-7.5,26.531,37.848,15.933,2.77,21.207
1450,-37.0,-7.5,26.065,37.295,15.799,2.895,20.696
1451,-36.5,-7.5,25.521,36.85,14.949,2.909,20.985
1452,-36.0,-7.5,24.825,35.906,15.754,3.034,19.727
1453,-35.5,-7.5,24.832,35.436,16.58,2.932,19.497
1454,-35.0,-7.5,25.645,34.806,17.777,2.481,21.584
1455,-34.5,-7.5,25.834,34.881,17.941,2.434,21.965
1456,-34.0,-7.5,25.74,35.588,17.456,2.56,21.031
1457,-74.5,-8.0,25.674,37.226,14.592,1.178,25.838
1458,-74.0,-8.0,25.706,37.224,14.726,1.187,25.375
1459,-73.5,-8.0,25.752,37.167,14.915,1.193,24.051
1460,-73.0,-8.0,25.805,36.974,15.091,1.211,21.669
1461,-72.5,-8.0,25.822,37.027,15.212,1.183,21.11
1462,-72.0,-8.0,25.74,37.125,14.912,1.159,23.371
1463,-71.5,-8.0,25.601,36.972,14.348,1.16,25.477
1464,-71.0,-8.0,25.466,36.708,13.823,1.223,27.929
1465,-70.5,-8.0,25.396,36.513,13.551,1.369,31.154
1466,-70.0,-8.0,25.402,36.542,13.57,1.298,29.83
1467,-69.5,-8.0,25.436,36.649,13.618,1.106,26.034
1468,-69.0,-8.0,25.51,36.763,13.658,1.031,23.875
1469,-68.5,-8.0,25.614,36.916,13.602,1.021,22.449
1470,-68.0,-8.0,25.742,37.099,13.485,1.038,21.207
1471,-67.5,-8.0,25.845,37.247,13.39,1.058,20.475
1472,-67.0,-8.0,25.897,37.272,13.577,1.05,20.317
1473,-66.5,-8.0,25.975,37.232,14.108,1.022,20.416
1474,-66.0,-8.0,26.13,37.176,14.956,0.98,20.157
1475,-65.5,-8.0,26.275,37.097,15.651,0.933,19.346
1476,-65.0,-8.0,26.396,37.051,16.135,0.895,18.806
1477,-64.5,-8.0,26.413,37.12,16.175,0.898,19.095
1478,-64.0,-8.0,26.353,37.338,15.854,0.929,20.237
1479,-63.5,-8.0,26.363,37.463,15.645,0.928,20.78
1480,-63.0,-8.0,26.38,37.496,15.607,0.912,20.777
1481,-62.5,-8.0,26.331,37.553,15.633,0.953,21.254
1482,-62.0,-8.0,26.279,37.641,15.727,0.992,21.607
1483,-61.5,-8.0,26.231,37.704,15.809,0.992,21.525
1484,-61.0,-8.0,26.175,37.789,15.766,0.96,21.248
1485,-60.5,-8.0,26.143,37.81,15.962,0.904,20.954
1486,-60.0,-8.0,26.118,37.832,16.099,0.865,20.811
1487,-59.5,-8.0,26.098,37.862,15.899,0.897,20.968
1488,-59.0,-8.0,26.082,37.884,15.575,0.959,21.207
1489,-58.5,-8.0,26.081,37.897,15.358,0.992,21.297
1490,-58.0,-8.0,26.107,37.882,15.323,1.027,21.401
1491,-57.5,-8.0,26.106,37.923,15.215,1.04,21.36
1492,-57.0,-8.0,26.103,37.933,15.184,1.069,21.504
1493,-56.5,-8.0,26.082,37.917,15.189,1.086,21.549
1494,-56.0,-8.0,26.067,37.917,15.177,1.116,21.674
1495,-55.5,-8.0,26.091,37.916,15.214,1.154,21.827
1496,-55.0,-8.0,26.142,38.013,15.304,1.168,21.82
1497,-54.5,-8.0,26.212,38.134,15.449,1.183,21.946
1498,-54.0,-8.0,26.264,38.18,15.57,1.208,22.155
1499,-53.5,-8.0,26.308,38.164,15.777,1.255,22.546
1500,-53.0,-8.0,26.333,38.238,15.796,1.303,22.986
1501,-52.5,-8.0,26.355,38.263,15.897,1.347,23.379
1502,-52.0,-8.0,26.382,38.329,15.912,1.378,23.731
1503,-51.5,-8.0,26.404,38.407,15.917,1.394,24.052
1504,-51.0,-8.0,26.427,38.365,15.935,1.401,23.91
1505,-50.5,-8.0,26.506,37.872,16.24,1.416,22.299
1506,-50.0,-8.0,26.638,36.056,17.171,1.396,16.278
1507,-49.5,-8.0,26.502,38.629,15.594,1.404,23.748
1508,-49.0,-8.0,26.507,39.056,15.334,1.374,24.145
1509,-48.5,-8.0,26.556,38.979,15.56,1.329,22.378
1510,-48.0,-8.0,26.613,39.038,15.657,1.326,21.475
1511,-47.5,-8.0,26.675,39.076,15.786,1.403,21.157
1512,-47.0,-8.0,26.467,38.505,15.731,1.683,20.859
1513,-46.5,-8.0,26.248,37.943,15.745,1.9,20.543
1514,-46.0,-8.0,26.632,39.028,15.202,1.588,20.709
1515,-45.5,-8.0,26.758,39.243,15.308,1.608,20.763
1516,-45.0,-8.0,26.854,39.377,15.541,1.627,20.285
1517,-44.5,-8.0,26.939,39.551,15.783,1.581,19.263
1518,-44.0,-8.0,27.147,39.698,15.724,1.675,18.965
1519,-43.5,-8.0,27.265,39.55,15.883,1.975,19.765
1520,-43.0,-8.0,27.606,39.223,16.503,2.567,19.189
1521,-42.5,-8.0,27.607,39.627,16.54,2.233,20.326
1522,-42.0,-8.0,27.62,39.628,16.725,2.274,20.678
1523,-41.5,-8.0,27.561,39.291,17.212,2.634,20.995
1524,-41.0,-8.0,27.866,39.262,18.143,2.995,20.655
1525,-40.5,-8.0,27.058,38.685,16.418,2.708,21.933
1526,-40.0,-8.0,27.072,38.408,15.905,2.939,23.122
1527,-39.5,-8.0,27.123,38.639,16.258,2.531,21.754
1528,-39.0,-8.0,27.875,38.598,16.184,2.368,22.249
1529,-38.5,-8.0,26.472,38.35,16.086,2.552,25.52
1530,-38.0,-8.0,26.308,38.185,15.8,2.62,24.351
1531,-37.5,-8.0,25.813,37.503,15.193,2.828,21.69
1532,-37.0,-8.0,25.244,36.623,14.387,3.014,20.043
1533,-36.5,-8.0,25.042,36.556,15.385,2.838,20.02
1534,-36.0,-8.0,24.24,35.64,15.306,2.959,18.959
1535,-35.5,-8.0,24.885,35.823,16.307,2.726,19.306
1536,-35.0,-8.0,25.824,34.394,18.236,1.639,16.695
1537,-34.5,-8.0,25.599,35.407,17.443,2.271,19.503
1538,-34.0,-8.0,25.617,35.867,17.199,2.5,20.393
1539,-74.5,-8.5,25.644,37.263,14.432,1.199,27.208
1540,-74.0,-8.5,25.655,37.287,14.461,1.224,27.796
1541,-73.5,-8.5,25.659,37.276,14.44,1.261,28.519
1542,-73.0,-8.5,25.68,37.058,14.436,1.31,27.4
1543,-72.5,-8.5,25.689,37.01,14.472,1.303,26.64
1544,-72.0,-8.5,25.64,37.174,14.376,1.229,27.258
1545,-71.5,-8.5,25.552,37.037,14.024,1.174,26.733
1546,-71.0,-8.5,25.438,36.811,13.548,1.189,27.497
1547,-70.5,-8.5,25.382,36.631,13.362,1.276,29.416
1548,-70.0,-8.5,25.358,36.72,13.112,1.183,27.721
1549,-69.5,-8.5,25.355,36.87,12.862,1.028,24.578
1550,-69.0,-8.5,25.435,36.927,12.987,0.997,23.098
1551,-68.5,-8.5,25.595,37.039,13.186,1.017,21.85
1552,-68.0,-8.5,25.784,37.247,13.144,1.057,20.522
1553,-67.5,-8.5,25.9,37.4,12.976,1.087,19.472
1554,-67.0,-8.5,25.906,37.386,13.09,1.081,19.594
1555,-66.5,-8.5,25.931,37.303,13.653,1.049,20.233
1556,-66.0,-8.5,26.014,37.234,14.342,1.021,20.598
1557,-65.5,-8.5,26.152,37.213,15.076,0.992,20.379
1558,-65.0,-8.5,26.235,37.234,15.417,0.974,20.482
1559,-64.5,-8.5,26.253,37.326,15.487,0.991,21.032
1560,-64.0,-8.5,26.252,37.481,15.386,1.014,21.68
1561,-63.5,-8.5,26.258,37.58,15.357,1.024,22.236
1562,-63.0,-8.5,26.265,37.636,15.387,1.029,22.43
1563,-62.5,-8.5,26.219,37.721,15.251,1.051,22.643
1564,-62.0,-8.5,26.16,37.772,15.171,1.056,22.705
1565,-61.5,-8.5,26.134,37.856,15.114,1.05,22.309
1566,-61.0,-8.5,26.076,37.888,15.051,1.036,22.143
1567,-60.5,-8.5,26.043,37.912,15.091,1.007,21.821
1568,-60.0,-8.5,26.008,37.945,15.063,1.002,21.825
1569,-59.5,-8.5,25.984,37.998,14.909,1.006,21.935
1570,-59.0,-8.5,25.965,38.046,14.708,1.023,22.186
1571,-58.5,-8.5,25.991,38.062,14.631,1.036,22.198
1572,-58.0,-8.5,26.048,38.087,14.646,1.024,21.828
1573,-57.5,-8.5,26.101,38.116,14.633,1.02,21.536
1574,-57.0,-8.5,26.071,38.094,14.581,1.07,21.663
1575,-56.5,-8.5,25.982,38.035,14.488,1.129,21.896
1576,-56.0,-8.5,25.96,38.007,14.505,1.159,21.936
1577,-55.5,-8.5,25.94,38.022,14.502,1.181,22.065
1578,-55.0,-8.5,25.987,38.089,14.628,1.183,21.985
1579,-54.5,-8.5,26.074,38.164,14.91,1.203,22.081
1580,-54.0,-8.5,26.16,38.235,15.097,1.229,22.182
1581,-53.5,-8.5,26.227,38.336,15.187,1.269,22.474
1582,-53.0,-8.5,26.309,38.399,15.409,1.308,22.752
1583,-52.5,-8.5,26.33,38.439,15.41,1.368,23.242
1584,-52.0,-8.5,26.358,38.502,15.492,1.4,23.295
1585,-51.5,-8.5,26.417,38.59,15.559,1.4,23.284
1586,-51.0,-8.5,26.495,38.629,15.677,1.41,23.054
1587,-50.5,-8.5,26.541,38.484,15.871,1.446,22.329
1588,-50.0,-8.5,26.512,38.496,16.076,1.601,22.118
1589,-49.5,-8.5,26.497,39.047,15.371,1.463,24.021
1590,-49.0,-8.5,26.517,39.226,15.21,1.386,24.073
1591,-48.5,-8.5,26.618,39.241,15.656,1.286,21.739
1592,-48.0,-8.5,26.649,39.286,15.761,1.268,20.893
1593,-47.5,-8.5,26.564,39.049,15.518,1.462,21.119
1594,-47.0,-8.5,26.414,38.633,15.421,1.685,20.999
1595,-46.5,-8.5,26.362,38.47,15.363,1.772,20.742
1596,-46.0,-8.5,26.563,39.14,14.911,1.608,20.734
1597,-45.5,-8.5,26.68,39.306,14.946,1.647,20.77
1598,-45.0,-8.5,26.826,39.419,15.136,1.695,20.625
1599,-44.5,-8.5,27.068,39.682,15.274,1.662,20.114
1600,-44.0,-8.5,27.537,40.251,15.236,1.524,16.815
1601,-43.5,-8.5,27.244,39.66,15.405,1.88,19.053
1602,-43.0,-8.5,27.315,39.344,15.79,2.241,19.942
1603,-42.5,-8.5,27.84,39.834,16.654,2.191,19.522
1604,-42.0,-8.5,27.862,39.82,16.98,2.242,19.655
1605,-41.5,-8.5,27.294,39.103,16.77,2.57,20.803
1606,-41.0,-8.5,27.287,38.964,17.053,2.761,20.935
1607,-40.5,-8.5,26.932,38.682,16.39,2.711,21.459
1608,-40.0,-8.5,26.917,38.623,16.207,2.737,21.894
1609,-39.5,-8.5,27.2,39.349,16.582,2.642,20.803
1610,-39.0,-8.5,27.059,39.1,16.337,2.65,22.12
1611,-38.5,-8.5,27.121,39.709,16.284,2.973,25.659
1612,-38.0,-8.5,26.193,38.44,15.433,2.801,24.952
1613,-37.5,-8.5,25.785,38.147,14.927,2.914,25.068
1614,-37.0,-8.5,24.147,36.848,13.34,3.299,19.072
1615,-36.5,-8.5,24.387,36.307,15.341,2.627,19.131
1616,-36.0,-8.5,24.118,36.008,15.389,2.721,19.676
1617,-35.5,-8.5,24.82,37.757,16.818,2.295,22.929
1618,-35.0,-8.5,25.325,36.069,17.071,2.283,19.869
1619,-34.5,-8.5,25.474,35.967,17.082,2.362,19.835
1620,-34.0,-8.5,25.539,36.148,17.002,2.484,20.239
1621,-74.0,-9.0,25.605,37.381,14.229,1.242,30.008
1622,-73.5,-9.0,25.569,37.552,14.057,1.291,33.431
1623,-73.0,-9.0,25.465,38.008,13.616,1.362,41.294
1624,-72.5,-9.0,25.485,37.9,13.695,1.347,39.569
1625,-72.0,-9.0,25.551,37.396,13.964,1.248,31.251
1626,-71.5,-9.0,25.501,37.138,13.704,1.156,27.529
1627,-71.0,-9.0,25.391,36.994,13.118,1.078,25.762
1628,-70.5,-9.0,25.265,37.03,12.314,0.954,23.774
1629,-70.0,-9.0,25.143,37.227,11.405,0.766,20.789
1630,-69.5,-9.0,25.201,37.159,11.736,0.818,21.24
1631,-69.0,-9.0,25.347,37.053,12.396,0.925,21.837
1632,-68.5,-9.0,25.524,37.083,12.786,0.994,21.328
1633,-68.0,-9.0,25.759,37.263,12.993,1.054,20.332
1634,-67.5,-9.0,25.901,37.411,12.931,1.089,19.387
1635,-67.0,-9.0,25.899,37.395,13.012,1.085,19.537
1636,-66.5,-9.0,25.9,37.323,13.485,1.058,20.296
1637,-66.0,-9.0,25.952,37.277,14.04,1.045,20.963
1638,-65.5,-9.0,26.035,37.305,14.492,1.029,21.264
1639,-65.0,-9.0,26.075,37.365,14.813,1.042,21.778
1640,-64.5,-9.0,26.117,37.492,14.901,1.072,22.55
1641,-64.0,-9.0,26.153,37.669,14.963,1.117,23.633
1642,-63.5,-9.0,26.165,37.833,14.939,1.157,24.65
1643,-63.0,-9.0,26.139,37.965,14.761,1.194,25.266
1644,-62.5,-9.0,26.13,37.958,14.782,1.183,24.978
1645,-62.0,-9.0,26.081,37.96,14.609,1.145,23.996
1646,-61.5,-9.0,26.018,37.991,14.444,1.125,23.421
1647,-61.0,-9.0,25.98,37.985,14.408,1.101,22.947
1648,-60.5,-9.0,25.94,38.026,14.331,1.089,22.631
1649,-60.0,-9.0,25.907,38.047,14.324,1.074,22.613
1650,-59.5,-9.0,25.86,38.089,14.218,1.072,22.995
1651,-59.0,-9.0,25.841,38.169,14.119,1.076,23.506
1652,-58.5,-9.0,25.883,38.218,14.117,1.068,23.469
1653,-58.0,-9.0,26.065,38.253,14.237,1.032,22.375
1654,-57.5,-9.0,26.301,38.294,14.529,0.966,21.267
1655,-57.0,-9.0,26.165,38.194,14.359,1.034,21.414
1656,-56.5,-9.0,25.924,38.045,14.095,1.134,22.045
1657,-56.0,-9.0,25.793,37.962,13.986,1.165,22.325
1658,-55.5,-9.0,25.8,38.017,14.107,1.158,22.186
1659,-55.0,-9.0,25.884,38.169,14.317,1.14,22.027
1660,-54.5,-9.0,25.962,38.27,14.467,1.164,21.999
1661,-54.0,-9.0,26.059,38.383,14.506,1.235,22.276
1662,-53.5,-9.0,26.144,38.43,14.716,1.299,22.408
1663,-53.0,-9.0,26.203,38.514,14.798,1.358,22.744
1664,-52.5,-9.0,26.25,38.571,14.924,1.4,22.825
1665,-52.0,-9.0,26.32,38.719,15.002,1.4,22.804
1666,-51.5,-9.0,26.43,38.855,15.184,1.406,22.808
1667,-51.0,-9.0,26.559,39.043,15.339,1.379,22.681
1668,-50.5,-9.0,26.737,39.394,15.439,1.326,22.652
1669,-50.0,-9.0,26.564,39.06,15.725,1.557,22.648
1670,-49.5,-9.0,26.507,39.016,15.511,1.529,22.674
1671,-49.0,-9.0,26.528,39.167,15.339,1.413,22.336
1672,-48.5,-9.0,26.734,39.568,15.993,1.119,20.287
1673,-48.0,-9.0,26.861,39.805,16.404,0.938,19.214
1674,-47.5,-9.0,26.516,39.164,15.319,1.458,20.935
1675,-47.0,-9.0,26.406,38.971,14.947,1.629,21.114
1676,-46.5,-9.0,26.428,39.15,14.589,1.601,20.818
1677,-46.0,-9.0,26.621,40.148,13.7,1.066,19.801
1678,-45.5,-9.0,26.597,39.459,14.421,1.596,20.574
1679,-45.0,-9.0,26.803,39.447,14.815,1.743,20.829
1680,-44.5,-9.0,27.542,40.428,15.102,1.323,21.389
1681,-44.0,-9.0,27.228,39.914,15.023,1.619,20.614
1682,-43.5,-9.0,26.762,39.197,14.559,2.06,20.592
1683,-43.0,-9.0,27.109,39.308,14.604,2.157,20.282
1684,-42.5,-9.0,27.41,39.461,14.681,2.192,19.958
1685,-42.0,-9.0,27.089,38.949,16.002,2.447,20.614
1686,-41.5,-9.0,26.868,38.761,16.105,2.551,20.84
1687,-41.0,-9.0,26.781,38.706,16.24,2.712,20.754
1688,-40.5,-9.0,26.851,38.708,16.458,2.918,20.604
1689,-40.0,-9.0,27.395,38.594,16.215,3.108,23.576
1690,-39.5,-9.0,26.748,38.608,16.049,2.793,21.833
1691,-39.0,-9.0,26.567,38.684,16.0,2.706,21.916
1692,-38.5,-9.0,26.5,38.757,16.003,2.72,22.567
1693,-38.0,-9.0,26.203,38.444,15.87,2.64,21.825
1694,-37.5,-9.0,25.852,38.093,15.752,2.611,21.02
1695,-37.0,-9.0,25.039,37.244,15.662,2.533,19.249
1696,-36.5,-9.0,22.124,34.592,14.844,2.097,16.017
1697,-36.0,-9.0,24.754,36.42,16.318,2.395,20.019
1698,-35.5,-9.0,25.144,36.66,16.903,2.258,21.078
1699,-35.0,-9.0,25.269,36.497,16.83,2.377,20.65
1700,-34.5,-9.0,25.408,36.379,16.838,2.441,20.291
1701,-74.0,-9.5,25.574,37.41,14.087,1.238,30.681
1702,-73.5,-9.5,25.546,37.559,13.958,1.275,33.488
1703,-73.0,-9.5,25.508,37.742,13.79,1.31,36.746
1704,-72.5,-9.5,25.505,37.686,13.772,1.295,35.861
1705,-72.0,-9.5,25.507,37.412,13.744,1.221,31.276
1706,-71.5,-9.5,25.457,37.191,13.431,1.121,27.372
1707,-71.0,-9.5,25.344,37.103,12.754,1.002,24.536
1708,-70.5,-9.5,25.189,37.193,11.724,0.82,21.493
1709,-70.0,-9.5,25.062,37.364,10.829,0.649,19.023
1710,-69.5,-9.5,25.133,37.253,11.291,0.74,19.978
1711,-69.0,-9.5,25.27,37.076,12.032,0.889,20.973
1712,-68.5,-9.5,25.413,37.044,12.455,0.972,20.892
1713,-68.0,-9.5,25.608,37.162,12.754,1.028,20.556
1714,-67.5,-9.5,25.768,37.276,12.982,1.059,20.15
1715,-67.0,-9.5,25.819,37.302,13.138,1.065,20.22
1716,-66.5,-9.5,25.839,37.281,13.461,1.062,20.762
1717,-66.0,-9.5,25.899,37.294,13.889,1.06,21.402
1718,-65.5,-9.5,25.908,37.359,14.085,1.063,21.919
1719,-65.0,-9.5,25.973,37.463,14.372,1.088,22.789
1720,-64.5,-9.5,26.021,37.7,14.38,1.129,23.746
1721,-64.0,-9.5,26.077,37.882,14.585,1.201,25.341
1722,-63.5,-9.5,26.101,38.111,14.642,1.3,27.437
1723,-63.0,-9.5,26.134,38.251,14.771,1.362,28.791
1724,-62.5,-9.5,26.093,38.208,14.537,1.318,27.645
1725,-62.0,-9.5,26.018,38.147,14.115,1.242,25.679
1726,-61.5,-9.5,25.974,38.117,13.97,1.183,24.366
