idGrade,x,y
3332,-52.0,-28.5
3333,-51.5,-28.5
3334,-51.0,-28.5
3335,-50.5,-28.5
3336,-50.0,-28.5
3337,-49.5,-28.5
3338,-49.0,-28.5
3339,-48.5,-28.5
3340,-48.0,-28.5
3341,-57.5,-29.0
3342,-57.0,-29.0
3343,-56.5,-29.0
3344,-56.0,-29.0
3345,-55.5,-29.0
3346,-55.0,-29.0
3347,-54.5,-29.0
3348,-54.0,-29.0
3349,-53.5,-29.0
3350,-53.0,-29.0
3351,-52.5,-29.0
3352,-52.0,-29.0
3353,-51.5,-29.0
3354,-51.0,-29.0
3355,-50.5,-29.0
3356,-50.0,-29.0
3357,-49.5,-29.0
3358,-49.0,-29.0
3359,-48.5,-29.0
3360,-48.0,-29.0
3361,-58.0,-29.5
3362,-57.5,-29.5
3363,-57.0,-29.5
3364,-56.5,-29.5
3365,-56.0,-29.5
3366,-55.5,-29.5
3367,-55.0,-29.5
3368,-54.5,-29.5
3369,-54.0,-29.5
3370,-53.5,-29.5
3371,-53.0,-29.5
3372,-52.5,-29.5
3373,-52.0,-29.5
3374,-51.5,-29.5
3375,-51.0,-29.5
3376,-50.5,-29.5
3377,-50.0,-29.5
3378,-49.5,-29.5
3379,-49.0,-29.5
3380,-48.5,-29.5
3381,-58.5,-30.0
3382,-58.0,-30.0
3383,-57.5,-30.0
3384,-57.0,-30.0
3385,-56.5,-30.0
3386,-56.0,-30.0
3387,-55.5,-30.0
3388,-55.0,-30.0
3389,-54.5,-30.0
3390,-54.0,-30.0
3391,-53.5,-30.0
3392,-53.0,-30.0
3393,-52.5,-30.0
3394,-52.0,-30.0
3395,-51.5,-30.0
3396,-51.0,-30.0
3397,-50.5,-30.0
3398,-50.0,-30.0
3399,-49.5,-30.0
3400,-49.0,-30.0
3401,-58.5,-30.5
3402,-58.0,-30.5
3403,-57.5,-30.5
3404,-57.0,-30.5
3405,-56.5,-30.5
3406,-56.0,-30.5
3407,-55.5,-30.5
3408,-55.0,-30.5
3409,-54.5,-30.5
3410,-54.0,-30.5
3411,-53.5,-30.5
3412,-53.0,-30.5
3413,-52.5,-30.5
3414,-52.0,-30.5
3415,-51.5,-30.5
3416,-51.0,-30.5
3417,-50.5,-30.5
3418,-50.0,-30.5
3419,-49.5,-30.5
3420,-58.0,-31.0
3421,-57.5,-31.0
3422,-57.0,-31.0
3423,-56.5,-31.0
3424,-56.0,-31.0
3425,-55.5,-31.0
3426,-55.0,-31.0
3427,-54.5,-31.0
3428,-54.0,-31.0
3429,-53.5,-31.0
3430,-53.0,-31.0
3431,-52.5,-31.0
3432,-52.0,-31.0
3433,-51.5,-31.0
3434,-51.0,-31.0
3435,-50.5,-31.0
3436,-50.0,-31.0
3437,-49.5,-31.0
3438,-56.5,-31.5
3439,-56.0,-31.5
3440,-55.5,-31.5
3441,-55.0,-31.5
3442,-54.5,-31.5
3443,-54.0,-31.5
3444,-53.5,-31.5
3445,-53.0,-31.5
3446,-52.5,-31.5
3447,-52.0,-31.5
3448,-51.5,-31.5
3449,-51.0,-31.5
3450,-50.5,-31.5
3451,-50.0,-31.5
3452,-56.0,-32.0
3453,-55.5,-32.0
3454,-55.0,-32.0
3455,-54.5,-32.0
3456,-54.0,-32.0
3457,-53.5,-32.0
3458,-53.0,-32.0
3459,-52.5,-32.0
3460,-52.0,-32.0
3461,-51.5,-32.0
3462,-51.0,-32.0
3463,-50.5,-32.0
3464,-54.5,-32.5
3465,-54.0,-32.5
3466,-53.5,-32.5
3467,-53.0,-32.5
3468,-52.5,-32.5
3469,-52.0,-32.5
3470,-51.5,-32.5
3471,-51.0,-32.5
3472,-54.0,-33.0
3473,-53.5,-33.0
3474,-53.0,-33.0
3475,-52.5,-33.0
3476,-52.0,-33.0
3477,-51.5,-33.0
3478,-54.5,-33.5
3479,-54.0,-33.5
3480,-53.5,-33.5
3481,-53.0,-33.5
3482,-52.5,-33.5
3483,-52.0,-33.5
3484,-54.0,-34.0
3485,-53.5,-34.0
3486,-53.0,-34.0
3487,-52.5,-34.0
3488,-54.0,-34.5
3489,-53.5,-34.5
3490,-53.0,-34.5
