idGrade,x,y,t_med_medio,v_vento_medio
2043,-39.5,-15.0,23.862,1.94
2044,-39.0,-15.0,23.873,1.804
2045,-60.0,-15.5,25.502,1.105
2046,-59.5,-15.5,25.386,1.128
2047,-59.0,-15.5,25.311,1.236
2048,-58.5,-15.5,25.223,1.38
2049,-58.0,-15.5,25.296,1.397
2050,-57.5,-15.5,25.736,1.247
2051,-57.0,-15.5,25.804,1.219
2052,-56.5,-15.5,25.853,1.586
2053,-56.0,-15.5,26.692,1.647
2054,-55.5,-15.5,24.773,2.177
2055,-55.0,-15.5,23.985,2.654
2056,-54.5,-15.5,23.83,2.389
2057,-54.0,-15.5,24.401,2.059
2058,-53.5,-15.5,24.705,1.827
2059,-53.0,-15.5,24.768,1.726
2060,-52.5,-15.5,25.046,1.589
2061,-52.0,-15.5,24.993,1.572
2062,-51.5,-15.5,24.557,1.651
2063,-51.0,-15.5,24.392,1.633
2064,-50.5,-15.5,24.425,1.543
2065,-50.0,-15.5,24.371,1.476
2066,-49.5,-15.5,23.962,1.503
2067,-49.0,-15.5,23.839,1.499
2068,-48.5,-15.5,22.584,1.922
2069,-48.0,-15.5,21.585,2.135
2070,-47.5,-15.5,21.737,2.068
2071,-47.0,-15.5,22.799,2.073
2072,-46.5,-15.5,22.739,2.621
2073,-46.0,-15.5,23.195,2.247
2074,-45.5,-15.5,23.316,2.36
2075,-45.0,-15.5,23.888,1.981
2076,-44.5,-15.5,25.36,1.979
2077,-44.0,-15.5,24.639,1.829
2078,-43.5,-15.5,24.547,2.036
2079,-43.0,-15.5,24.061,2.077
2080,-42.5,-15.5,22.572,2.06
2081,-42.0,-15.5,23.088,2.005
2082,-41.5,-15.5,22.461,2.035
2083,-41.0,-15.5,23.201,2.045
2084,-40.5,-15.5,23.758,2.064
2085,-40.0,-15.5,23.951,2.043
2086,-39.5,-15.5,23.832,1.846
2087,-39.0,-15.5,23.874,1.628
2088,-60.0,-16.0,25.34,1.282
2089,-59.5,-16.0,25.326,1.292
2090,-59.0,-16.0,25.33,1.356
2091,-58.5,-16.0,25.435,1.417
2092,-58.0,-16.0,26.035,1.408
2093,-57.5,-16.0,26.269,1.397
2094,-57.0,-16.0,25.631,1.488
2095,-56.5,-16.0,25.582,1.636
2096,-56.0,-16.0,25.621,1.745
2097,-55.5,-16.0,24.941,1.961
2098,-55.0,-16.0,24.643,2.026
2099,-54.5,-16.0,24.659,1.893
2100,-54.0,-16.0,24.934,1.613
2101,-53.5,-16.0,24.982,1.515
2102,-53.0,-16.0,24.707,1.655
2103,-52.5,-16.0,25.407,1.431
2104,-52.0,-16.0,25.369,1.421
2105,-51.5,-16.0,24.435,1.636
2106,-51.0,-16.0,24.325,1.622
2107,-50.5,-16.0,24.599,1.461
2108,-50.0,-16.0,25.202,1.25
2109,-49.5,-16.0,23.767,1.59
2110,-49.0,-16.0,23.213,1.708
2111,-48.5,-16.0,22.528,1.991
2112,-48.0,-16.0,22.105,2.255
2113,-47.5,-16.0,22.302,2.079
2114,-47.0,-16.0,22.806,1.986
2115,-46.5,-16.0,22.996,2.057
2116,-46.0,-16.0,23.154,2.015
2117,-45.5,-16.0,23.475,1.894
2118,-45.0,-16.0,23.789,1.773
2119,-44.5,-16.0,23.915,1.878
2120,-44.0,-16.0,23.963,1.925
2121,-43.5,-16.0,24.608,2.117
2122,-43.0,-16.0,24.145,2.05
2123,-42.5,-16.0,23.302,1.777
2124,-42.0,-16.0,23.429,1.807
2125,-41.5,-16.0,22.714,1.975
2126,-41.0,-16.0,23.939,1.878
2127,-40.5,-16.0,24.556,1.802
2128,-40.0,-16.0,23.856,1.946
2129,-39.5,-16.0,23.595,1.78
2130,-39.0,-16.0,23.532,1.722
2131,-58.0,-16.5,25.729,1.475
2132,-57.5,-16.5,25.783,1.49
2133,-57.0,-16.5,25.43,1.589
2134,-56.5,-16.5,25.24,1.695
2135,-56.0,-16.5,25.083,1.784
2136,-55.5,-16.5,24.905,1.847
2137,-55.0,-16.5,25.013,1.718
2138,-54.5,-16.5,25.612,1.354
2139,-54.0,-16.5,25.317,1.307
2140,-53.5,-16.5,25.116,1.355
2141,-53.0,-16.5,24.357,1.714
2142,-52.5,-16.5,24.308,1.687
2143,-52.0,-16.5,24.24,1.65
2144,-51.5,-16.5,24.218,1.659
2145,-51.0,-16.5,24.369,1.638
2146,-50.5,-16.5,24.121,1.559
2147,-50.0,-16.5,23.976,1.57
2148,-49.5,-16.5,23.568,1.513
2149,-49.0,-16.5,23.203,1.486
2150,-48.5,-16.5,22.471,1.566
2151,-48.0,-16.5,22.416,2.149
2152,-47.5,-16.5,22.248,1.991
2153,-47.0,-16.5,23.484,1.736
2154,-46.5,-16.5,23.118,1.873
2155,-46.0,-16.5,23.082,1.904
2156,-45.5,-16.5,23.473,1.753
2157,-45.0,-16.5,24.012,1.527
2158,-44.5,-16.5,23.474,1.828
2159,-44.0,-16.5,23.537,1.883
2160,-43.5,-16.5,23.553,1.921
2161,-43.0,-16.5,23.615,1.884
2162,-42.5,-16.5,23.959,1.702
2163,-42.0,-16.5,23.88,1.768
2164,-41.5,-16.5,25.481,1.676
2165,-41.0,-16.5,24.155,1.866
2166,-40.5,-16.5,24.187,1.893
2167,-40.0,-16.5,23.814,1.987
2168,-39.5,-16.5,23.638,1.81
2169,-58.0,-17.0,25.323,1.584
2170,-57.5,-17.0,25.286,1.622
2171,-57.0,-17.0,25.152,1.687
2172,-56.5,-17.0,24.966,1.758
2173,-56.0,-17.0,24.847,1.835
2174,-55.5,-17.0,24.75,1.917
2175,-55.0,-17.0,24.715,1.976
2176,-54.5,-17.0,24.696,1.899
2177,-54.0,-17.0,24.424,1.836
2178,-53.5,-17.0,23.997,1.947
2179,-53.0,-17.0,23.734,1.952
2180,-52.5,-17.0,23.699,1.745
2181,-52.0,-17.0,23.86,1.62
2182,-51.5,-17.0,23.871,1.659
2183,-51.0,-17.0,23.911,1.65
2184,-50.5,-17.0,24.33,1.222
2185,-50.0,-17.0,23.937,1.652
2186,-49.5,-17.0,23.502,1.638
2187,-49.0,-17.0,23.092,1.575
2188,-48.5,-17.0,22.773,1.51
2189,-48.0,-17.0,22.553,1.722
2190,-47.5,-17.0,22.059,1.93
2191,-47.0,-17.0,23.115,1.951
2192,-46.5,-17.0,23.019,1.921
2193,-46.0,-17.0,22.907,1.904
2194,-45.5,-17.0,23.051,1.838
2195,-45.0,-17.0,23.386,1.662
2196,-44.5,-17.0,23.252,1.763
2197,-44.0,-17.0,23.197,1.888
2198,-43.5,-17.0,23.13,1.916
2199,-43.0,-17.0,23.27,1.868
2200,-42.5,-17.0,24.587,1.576
2201,-42.0,-17.0,23.648,1.805
2202,-41.5,-17.0,23.843,1.862
2203,-41.0,-17.0,23.709,1.95
2204,-40.5,-17.0,23.683,2.057
2205,-40.0,-17.0,23.75,2.162
2206,-39.5,-17.0,23.864,2.222
2207,-58.0,-17.5,25.115,1.675
2208,-57.5,-17.5,25.082,1.707
2209,-57.0,-17.5,24.945,1.759
2210,-56.5,-17.5,24.789,1.808
2211,-56.0,-17.5,24.666,1.881
2212,-55.5,-17.5,24.566,2.053
2213,-55.0,-17.5,24.603,2.671
2214,-54.5,-17.5,24.492,2.585
2215,-54.0,-17.5,23.974,2.085
2216,-53.5,-17.5,23.436,2.191
2217,-53.0,-17.5,23.283,2.053
2218,-52.5,-17.5,22.621,1.32
2219,-52.0,-17.5,23.447,1.707
2220,-51.5,-17.5,23.507,1.727
2221,-51.0,-17.5,23.48,1.771
2222,-50.5,-17.5,23.658,1.717
2223,-50.0,-17.5,24.089,1.826
2224,-49.5,-17.5,23.412,1.739
2225,-49.0,-17.5,23.012,1.683
2226,-48.5,-17.5,22.998,1.482
2227,-48.0,-17.5,22.822,1.607
2228,-47.5,-17.5,22.304,1.917
2229,-47.0,-17.5,22.382,2.008
2230,-46.5,-17.5,22.786,1.94
2231,-46.0,-17.5,22.683,1.935
2232,-45.5,-17.5,22.732,1.911
2233,-45.0,-17.5,23.155,1.701
2234,-44.5,-17.5,22.919,1.799
2235,-44.0,-17.5,22.526,1.964
2236,-43.5,-17.5,22.404,2.002
2237,-43.0,-17.5,22.453,1.953
2238,-42.5,-17.5,21.572,1.97
2239,-42.0,-17.5,22.565,1.909
2240,-41.5,-17.5,23.177,1.878
2241,-41.0,-17.5,23.407,1.994
2242,-40.5,-17.5,23.582,2.234
2243,-40.0,-17.5,23.759,2.355
2244,-39.5,-17.5,24.178,2.443
2245,-57.5,-18.0,25.035,1.76
2246,-57.0,-18.0,24.861,1.794
2247,-56.5,-18.0,24.699,1.831
2248,-56.0,-18.0,24.526,1.888
2249,-55.5,-18.0,24.438,1.977
2250,-55.0,-18.0,24.457,2.167
2251,-54.5,-18.0,24.307,2.151
2252,-54.0,-18.0,23.798,2.094
2253,-53.5,-18.0,23.061,2.276
2254,-53.0,-18.0,23.095,2.191
2255,-52.5,-18.0,23.215,1.848
2256,-52.0,-18.0,23.252,1.723
2257,-51.5,-18.0,23.213,1.684
2258,-51.0,-18.0,23.323,1.818
2259,-50.5,-18.0,23.374,1.799
2260,-50.0,-18.0,23.382,1.78
2261,-49.5,-18.0,23.302,1.72
2262,-49.0,-18.0,23.111,1.7
2263,-48.5,-18.0,22.927,1.758
2264,-48.0,-18.0,22.937,1.881
2265,-47.5,-18.0,22.552,1.88
2266,-47.0,-18.0,22.387,1.895
2267,-46.5,-18.0,22.478,1.879
2268,-46.0,-18.0,22.531,1.955
2269,-45.5,-18.0,22.299,2.267
2270,-45.0,-18.0,22.418,2.012
2271,-44.5,-18.0,22.302,1.975
2272,-44.0,-18.0,21.49,2.204
2273,-43.5,-18.0,20.719,2.421
2274,-43.0,-18.0,21.921,2.023
2275,-42.5,-18.0,21.733,1.966
2276,-42.0,-18.0,22.518,1.893
2277,-41.5,-18.0,23.138,1.719
2278,-41.0,-18.0,23.602,1.958
2279,-40.5,-18.0,23.761,2.22
2280,-40.0,-18.0,23.691,2.381
2281,-39.5,-18.0,24.066,2.537
2282,-57.5,-18.5,25.369,1.769
2283,-57.0,-18.5,24.977,1.804
2284,-56.5,-18.5,24.796,1.816
2285,-56.0,-18.5,24.492,1.863
2286,-55.5,-18.5,24.32,1.831
2287,-55.0,-18.5,24.622,1.367
2288,-54.5,-18.5,24.566,1.354
2289,-54.0,-18.5,23.747,2.016
2290,-53.5,-18.5,23.384,2.504
2291,-53.0,-18.5,23.266,2.851
2292,-52.5,-18.5,23.18,2.075
2293,-52.0,-18.5,23.36,1.861
2294,-51.5,-18.5,23.392,1.794
2295,-51.0,-18.5,23.286,1.834
2296,-50.5,-18.5,23.234,1.833
2297,-50.0,-18.5,23.245,1.787
2298,-49.5,-18.5,23.528,1.666
2299,-49.0,-18.5,23.683,1.61
2300,-48.5,-18.5,22.913,1.811
2301,-48.0,-18.5,22.751,1.866
2302,-47.5,-18.5,22.434,1.853
2303,-47.0,-18.5,22.15,1.79
2304,-46.5,-18.5,22.326,1.503
2305,-46.0,-18.5,22.255,1.882
2306,-45.5,-18.5,22.197,2.131
2307,-45.0,-18.5,22.209,2.008
2308,-44.5,-18.5,22.426,1.898
2309,-44.0,-18.5,21.552,2.146
2310,-43.5,-18.5,20.865,2.314
2311,-43.0,-18.5,21.526,1.913
2312,-42.5,-18.5,22.252,1.878
2313,-42.0,-18.5,23.053,1.812
2314,-41.5,-18.5,23.195,1.806
2315,-41.0,-18.5,23.793,1.692
2316,-40.5,-18.5,23.983,2.053
2317,-40.0,-18.5,23.787,2.332
2318,-57.5,-19.0,26.22,1.717
2319,-57.0,-19.0,25.133,1.773
2320,-56.5,-19.0,25.272,1.725
2321,-56.0,-19.0,24.449,1.848
2322,-55.5,-19.0,24.113,1.851
2323,-55.0,-19.0,23.994,1.749
2324,-54.5,-19.0,23.763,1.765
2325,-54.0,-19.0,23.572,1.98
2326,-53.5,-19.0,23.397,2.172
2327,-53.0,-19.0,23.247,2.189
2328,-52.5,-19.0,23.075,2.068
2329,-52.0,-19.0,23.673,1.67
2330,-51.5,-19.0,23.824,1.564
2331,-51.0,-19.0,23.337,1.86
2332,-50.5,-19.0,23.194,1.878
2333,-50.0,-19.0,23.231,1.803
2334,-49.5,-19.0,23.776,1.529
2335,-49.0,-19.0,23.056,1.787
2336,-48.5,-19.0,22.888,1.863
2337,-48.0,-19.0,22.718,1.888
2338,-47.5,-19.0,22.153,1.85
2339,-47.0,-19.0,20.685,1.333
2340,-46.5,-19.0,21.915,1.795
2341,-46.0,-19.0,22.035,1.875
2342,-45.5,-19.0,22.046,1.921
2343,-45.0,-19.0,22.007,1.957
2344,-44.5,-19.0,22.248,1.921
2345,-44.0,-19.0,21.825,2.058
2346,-43.5,-19.0,21.667,2.039
2347,-43.0,-19.0,21.421,1.825
2348,-42.5,-19.0,22.278,1.797
2349,-42.0,-19.0,23.541,1.717
2350,-41.5,-19.0,23.143,1.797
2351,-41.0,-19.0,23.608,1.528
2352,-40.5,-19.0,23.682,1.964
2353,-40.0,-19.0,23.692,2.305
2354,-58.0,-19.5,25.048,1.826
2355,-57.5,-19.5,25.08,1.812
2356,-57.0,-19.5,24.737,1.811
2357,-56.5,-19.5,24.579,1.801
2358,-56.0,-19.5,24.233,1.848
2359,-55.5,-19.5,23.924,1.906
2360,-55.0,-19.5,23.618,1.887
2361,-54.5,-19.5,23.255,1.663
2362,-54.0,-19.5,23.42,1.976
2363,-53.5,-19.5,23.305,2.047
2364,-53.0,-19.5,23.271,2.031
2365,-52.5,-19.5,23.278,1.98
2366,-52.0,-19.5,23.472,1.844
2367,-51.5,-19.5,23.668,1.837
2368,-51.0,-19.5,23.693,1.917
2369,-50.5,-19.5,23.253,1.949
2370,-50.0,-19.5,23.194,1.88
2371,-49.5,-19.5,23.949,1.773
2372,-49.0,-19.5,22.9,1.857
2373,-48.5,-19.5,22.63,1.934
2374,-48.0,-19.5,22.509,2.083
2375,-47.5,-19.5,22.133,1.984
2376,-47.0,-19.5,21.643,2.333
2377,-46.5,-19.5,21.804,1.928
2378,-46.0,-19.5,21.9,1.838
2379,-45.5,-19.5,22.378,1.807
2380,-45.0,-19.5,21.689,1.954
2381,-44.5,-19.5,21.524,2.008
2382,-44.0,-19.5,21.618,2.201
2383,-43.5,-19.5,21.537,2.21
2384,-43.0,-19.5,21.936,1.797
2385,-42.5,-19.5,22.433,1.313
2386,-42.0,-19.5,22.712,1.699
2387,-41.5,-19.5,22.896,1.909
2388,-41.0,-19.5,23.949,2.184
2389,-40.5,-19.5,24.032,1.524
2390,-40.0,-19.5,23.832,2.59
2391,-57.5,-20.0,24.432,1.871
2392,-57.0,-20.0,24.405,1.778
2393,-56.5,-20.0,24.466,1.593
2394,-56.0,-20.0,24.313,1.705
2395,-55.5,-20.0,24.002,1.885
2396,-55.0,-20.0,23.667,2.136
2397,-54.5,-20.0,23.494,2.17
2398,-54.0,-20.0,23.321,2.088
2399,-53.5,-20.0,23.287,2.028
2400,-53.0,-20.0,23.403,1.915
2401,-52.5,-20.0,23.355,1.947
2402,-52.0,-20.0,23.452,1.987
2403,-51.5,-20.0,23.831,2.05
2404,-51.0,-20.0,23.704,2.045
2405,-50.5,-20.0,23.904,2.197
2406,-50.0,-20.0,23.256,1.933
2407,-49.5,-20.0,22.986,1.888
2408,-49.0,-20.0,22.687,1.882
2409,-48.5,-20.0,22.647,1.944
2410,-48.0,-20.0,22.825,2.091
2411,-47.5,-20.0,22.064,2.001
2412,-47.0,-20.0,21.845,1.983
2413,-46.5,-20.0,21.682,1.851
2414,-46.0,-20.0,21.335,1.331
2415,-45.5,-20.0,21.581,1.855
2416,-45.0,-20.0,21.582,2.005
2417,-44.5,-20.0,20.934,1.554
2418,-44.0,-20.0,20.039,4.22
2419,-43.5,-20.0,21.149,2.493
2420,-43.0,-20.0,21.626,1.925
2421,-42.5,-20.0,21.885,1.756
2422,-42.0,-20.0,22.067,1.777
2423,-41.5,-20.0,22.282,1.85
2424,-41.0,-20.0,22.195,1.94
2425,-40.5,-20.0,19.203,1.903
2426,-58.0,-20.5,24.164,1.948
2427,-57.5,-20.5,24.197,1.928
2428,-57.0,-20.5,24.293,1.805
2429,-56.5,-20.5,24.823,1.157
2430,-56.0,-20.5,24.751,1.458
2431,-55.5,-20.5,24.356,1.696
2432,-55.0,-20.5,23.705,2.444
2433,-54.5,-20.5,23.629,2.613
2434,-54.0,-20.5,23.264,2.166
2435,-53.5,-20.5,23.281,2.042
2436,-53.0,-20.5,24.084,1.491
2437,-52.5,-20.5,23.534,1.888
2438,-52.0,-20.5,23.684,1.932
2439,-51.5,-20.5,24.54,2.165
2440,-51.0,-20.5,23.559,2.097
2441,-50.5,-20.5,23.393,2.081
2442,-50.0,-20.5,23.996,1.783
2443,-49.5,-20.5,22.861,1.916
2444,-49.0,-20.5,22.628,1.84
2445,-48.5,-20.5,22.887,1.344
2446,-48.0,-20.5,22.418,1.829
2447,-47.5,-20.5,21.843,1.915
2448,-47.0,-20.5,21.651,1.864
2449,-46.5,-20.5,21.496,1.805
2450,-46.0,-20.5,21.407,1.801
2451,-45.5,-20.5,21.425,1.734
2452,-45.0,-20.5,21.096,2.142
2453,-44.5,-20.5,20.997,2.192
2454,-44.0,-20.5,20.576,2.313
2455,-43.5,-20.5,20.681,2.13
2456,-43.0,-20.5,21.059,1.664
2457,-42.5,-20.5,21.453,1.735
2458,-42.0,-20.5,21.717,1.835
2459,-41.5,-20.5,22.416,1.69
2460,-41.0,-20.5,22.131,1.763
2461,-40.5,-20.5,23.559,2.678
2462,-57.5,-21.0,24.083,2.004
2463,-57.0,-21.0,24.191,2.116
2464,-56.5,-21.0,24.693,2.443
2465,-56.0,-21.0,24.216,2.015
2466,-55.5,-21.0,23.728,2.013
2467,-55.0,-21.0,23.66,2.136
2468,-54.5,-21.0,23.292,2.177
2469,-54.0,-21.0,23.133,2.16
2470,-53.5,-21.0,23.202,2.173
2471,-53.0,-21.0,23.655,2.271
2472,-52.5,-21.0,23.503,2.224
2473,-52.0,-21.0,23.619,1.99
2474,-51.5,-21.0,23.741,1.958
2475,-51.0,-21.0,23.275,2.1
2476,-50.5,-21.0,22.953,2.073
2477,-50.0,-21.0,23.229,2.133
2478,-49.5,-21.0,22.684,1.974
2479,-49.0,-21.0,22.852,1.878
2480,-48.5,-21.0,23.76,2.037
2481,-48.0,-21.0,22.305,1.901
2482,-47.5,-21.0,21.886,1.862
2483,-47.0,-21.0,21.283,1.794
2484,-46.5,-21.0,21.318,1.783
2485,-46.0,-21.0,21.121,1.808
2486,-45.5,-21.0,20.985,1.88
2487,-45.0,-21.0,20.819,2.083
2488,-44.5,-21.0,20.574,2.154
2489,-44.0,-21.0,20.317,2.095
2490,-43.5,-21.0,20.647,1.915
2491,-43.0,-21.0,21.059,1.569
2492,-42.5,-21.0,22.394,1.426
2493,-42.0,-21.0,22.367,1.7
2494,-41.5,-21.0,22.966,1.906
2495,-41.0,-21.0,23.623,3.215
2496,-57.5,-21.5,24.222,1.941
2497,-57.0,-21.5,23.964,2.161
2498,-56.5,-21.5,24.533,2.364
2499,-56.0,-21.5,24.608,1.776
2500,-55.5,-21.5,23.4,2.067
2501,-55.0,-21.5,23.162,2.056
2502,-54.5,-21.5,23.143,1.899
2503,-54.0,-21.5,23.104,2.145
2504,-53.5,-21.5,23.162,2.261
2505,-53.0,-21.5,23.789,2.489
2506,-52.5,-21.5,23.648,2.602
2507,-52.0,-21.5,23.234,2.349
2508,-51.5,-21.5,24.409,2.833
2509,-51.0,-21.5,23.318,2.15
2510,-50.5,-21.5,22.838,2.144
2511,-50.0,-21.5,22.772,1.987
2512,-49.5,-21.5,22.652,1.902
2513,-49.0,-21.5,22.364,1.904
2514,-48.5,-21.5,22.248,1.912
2515,-48.0,-21.5,22.213,1.938
2516,-47.5,-21.5,23.366,1.877
2517,-47.0,-21.5,21.556,1.725
2518,-46.5,-21.5,20.805,1.671
2519,-46.0,-21.5,20.621,1.671
2520,-45.5,-21.5,20.323,1.779
2521,-45.0,-21.5,20.455,1.875
2522,-44.5,-21.5,20.532,1.967
2523,-44.0,-21.5,20.482,1.949
2524,-43.5,-21.5,21.052,1.836
2525,-43.0,-21.5,21.567,1.693
2526,-42.5,-21.5,21.923,1.592
2527,-42.0,-21.5,23.4,1.162
2528,-41.5,-21.5,22.943,2.257
2529,-57.5,-22.0,23.906,1.976
2530,-57.0,-22.0,23.49,2.046
2531,-56.5,-22.0,23.588,1.902
2532,-56.0,-22.0,23.228,2.068
2533,-55.5,-22.0,22.884,2.116
2534,-55.0,-22.0,22.972,2.147
2535,-54.5,-22.0,23.085,1.89
2536,-54.0,-22.0,23.67,2.289
2537,-53.5,-22.0,23.547,2.339
2538,-53.0,-22.0,22.966,2.362
2539,-52.5,-22.0,23.215,2.576
2540,-52.0,-22.0,22.788,2.32
2541,-51.5,-22.0,23.209,1.867
2542,-51.0,-22.0,22.541,2.085
2543,-50.5,-22.0,23.747,2.579
2544,-50.0,-22.0,22.509,2.026
2545,-49.5,-22.0,22.204,1.945
2546,-49.0,-22.0,22.056,1.847
2547,-48.5,-22.0,21.93,1.9
2548,-48.0,-22.0,21.257,1.822
2549,-47.5,-22.0,21.54,1.81
2550,-47.0,-22.0,21.402,1.638
2551,-46.5,-22.0,19.241,1.237
2552,-46.0,-22.0,20.065,1.594
2553,-45.5,-22.0,19.621,1.619
2554,-45.0,-22.0,19.408,1.83
2555,-44.5,-22.0,19.738,1.93
2556,-44.0,-22.0,20.832,1.872
2557,-43.5,-22.0,20.895,1.866
2558,-43.0,-22.0,21.194,1.589
2559,-42.5,-22.0,21.956,1.241
2560,-42.0,-22.0,20.728,0.658
2561,-41.5,-22.0,22.738,2.276
2562,-41.0,-22.0,23.975,3.468
2563,-55.5,-22.5,22.168,2.171
2564,-55.0,-22.5,22.689,2.11
2565,-54.5,-22.5,22.806,2.069
2566,-54.0,-22.5,23.249,2.345
2567,-53.5,-22.5,23.091,2.367
2568,-53.0,-22.5,22.947,2.256
2569,-52.5,-22.5,22.641,2.369
2570,-52.0,-22.5,22.723,2.514
2571,-51.5,-22.5,22.261,2.175
2572,-51.0,-22.5,21.886,1.847
2573,-50.5,-22.5,21.915,2.183
2574,-50.0,-22.5,22.009,2.075
2575,-49.5,-22.5,21.727,2.002
2576,-49.0,-22.5,21.704,1.699
2577,-48.5,-22.5,22.543,2.181
2578,-48.0,-22.5,21.478,1.928
2579,-47.5,-22.5,21.483,1.861
2580,-47.0,-22.5,21.483,1.588
2581,-46.5,-22.5,20.561,1.588
2582,-46.0,-22.5,19.235,1.618
2583,-45.5,-22.5,18.416,1.447
2584,-45.0,-22.5,19.161,1.913
2585,-44.5,-22.5,20.732,1.888
2586,-44.0,-22.5,21.254,1.753
2587,-43.5,-22.5,20.702,2.096
2588,-43.0,-22.5,18.638,1.002
2589,-42.5,-22.5,21.524,1.716
2590,-42.0,-22.5,22.493,2.195
2591,-55.5,-23.0,22.115,1.95
2592,-55.0,-23.0,22.341,2.002
2593,-54.5,-23.0,22.768,1.805
2594,-54.0,-23.0,22.533,2.235
2595,-53.5,-23.0,22.69,2.395
2596,-53.0,-23.0,23.047,2.507
2597,-52.5,-23.0,22.718,2.217
2598,-52.0,-23.0,22.199,2.38
2599,-51.5,-23.0,21.72,2.386
2600,-51.0,-23.0,21.505,2.405
2601,-50.5,-23.0,21.476,2.565
2602,-50.0,-23.0,21.937,2.409
2603,-49.5,-23.0,21.366,2.096
2604,-49.0,-23.0,20.955,2.204
2605,-48.5,-23.0,21.177,2.043
2606,-48.0,-23.0,21.151,1.97
2607,-47.5,-23.0,21.182,1.915
2608,-47.0,-23.0,21.044,1.818
2609,-46.5,-23.0,20.264,1.676
2610,-46.0,-23.0,17.683,1.546
2611,-45.5,-23.0,20.753,1.889
2612,-45.0,-23.0,20.568,1.699
2613,-44.5,-23.0,21.815,1.426
2614,-43.5,-23.0,23.096,2.007
2615,-42.0,-23.0,23.292,4.451
2616,-55.5,-23.5,22.01,2.18
2617,-55.0,-23.5,22.086,2.19
2618,-54.5,-23.5,22.3,2.161
2619,-54.0,-23.5,22.574,2.166
2620,-53.5,-23.5,22.623,2.415
2621,-53.0,-23.5,22.51,2.051
2622,-52.5,-23.5,21.907,2.242
2623,-52.0,-23.5,22.494,2.505
2624,-51.5,-23.5,20.781,3.645
2625,-51.0,-23.5,21.211,2.458
2626,-50.5,-23.5,21.115,2.811
2627,-50.0,-23.5,21.369,2.258
2628,-49.5,-23.5,20.871,2.193
2629,-49.0,-23.5,20.728,2.109
2630,-48.5,-23.5,20.683,2.061
2631,-48.0,-23.5,20.674,2.04
2632,-47.5,-23.5,20.748,2.131
2633,-47.0,-23.5,20.157,1.682
2634,-46.5,-23.5,20.4,1.869
2635,-46.0,-23.5,20.811,1.817
2636,-45.5,-23.5,20.822,1.962
2637,-54.0,-24.0,22.266,2.399
2638,-53.5,-24.0,22.026,2.484
2639,-53.0,-24.0,21.738,2.342
2640,-52.5,-24.0,20.849,2.509
2641,-52.0,-24.0,21.08,2.349
2642,-51.5,-24.0,20.852,2.342
2643,-51.0,-24.0,20.507,2.266
2644,-50.5,-24.0,20.138,2.272
2645,-50.0,-24.0,20.034,2.224
2646,-49.5,-24.0,19.947,1.962
2647,-49.0,-24.0,19.971,2.221
2648,-48.5,-24.0,20.331,2.065
2649,-48.0,-24.0,20.351,2.078
2650,-47.5,-24.0,20.785,1.931
2651,-47.0,-24.0,20.583,1.871
2652,-46.5,-24.0,20.888,1.843
2653,-54.0,-24.5,21.85,3.139
2654,-53.5,-24.5,21.825,2.785
2655,-53.0,-24.5,21.823,3.104
2656,-52.5,-24.5,21.164,2.538
2657,-52.0,-24.5,20.824,1.57
2658,-51.5,-24.5,20.258,2.043
2659,-51.0,-24.5,19.911,1.984
2660,-50.5,-24.5,19.388,2.053
2661,-50.0,-24.5,19.135,2.168
2662,-49.5,-24.5,19.593,1.839
2663,-49.0,-24.5,20.029,1.825
2664,-48.5,-24.5,20.463,1.857
2665,-48.0,-24.5,22.521,2.031
2666,-47.5,-24.5,21.42,1.674
2667,-54.0,-25.0,21.4,2.57
2668,-53.5,-25.0,20.775,3.191
2669,-53.0,-25.0,20.85,2.535
2670,-52.5,-25.0,20.366,2.439
2671,-52.0,-25.0,20.014,2.389
2672,-51.5,-25.0,19.431,2.29
2673,-51.0,-25.0,19.096,1.879
2674,-50.5,-25.0,19.027,2.115
2675,-50.0,-25.0,18.575,2.415
2676,-49.5,-25.0,19.307,1.76
2677,-49.0,-25.0,19.673,1.57
2678,-48.5,-25.0,20.539,1.409
2679,-48.0,-25.0,20.843,1.575
2680,-54.5,-25.5,21.753,2.16
2681,-54.0,-25.5,21.308,2.435
2682,-53.5,-25.5,21.155,2.365
2683,-53.0,-25.5,20.718,1.1
2684,-52.5,-25.5,19.592,2.585
2685,-52.0,-25.5,19.114,2.503
2686,-51.5,-25.5,17.236,3.37
2687,-51.0,-25.5,17.172,2.073
2688,-50.5,-25.5,18.175,1.48
2689,-50.0,-25.5,18.72,1.967
2690,-49.5,-25.5,18.63,1.896
2691,-49.0,-25.5,19.13,1.6
2692,-48.5,-25.5,21.452,1.926
2693,-53.5,-26.0,20.26,2.54
2694,-53.0,-26.0,19.589,2.238
2695,-52.5,-26.0,19.306,2.469
2696,-52.0,-26.0,18.779,2.508
2697,-51.5,-26.0,18.382,2.47
2698,-51.0,-26.0,18.217,2.029
2699,-50.5,-26.0,18.13,1.615
2700,-50.0,-26.0,18.375,1.874
2701,-49.5,-26.0,18.511,1.809
2702,-49.0,-26.0,19.705,1.722
2703,-53.5,-26.5,19.661,2.7
2704,-53.0,-26.5,19.005,2.873
2705,-52.5,-26.5,18.475,2.672
2706,-52.0,-26.5,16.885,2.693
2707,-51.5,-26.5,16.349,3.538
