idGrade,x,y,t_med_medio,v_vento_medio
2723,-38.0,-18.0,24.019,3.001
2724,-58.5,-18.5,25.112,1.751
2725,-58.0,-18.5,25.354,1.759
2726,-57.5,-18.5,25.369,1.769
2727,-57.0,-18.5,24.977,1.804
2728,-56.5,-18.5,24.796,1.816
2729,-56.0,-18.5,24.492,1.863
2730,-55.5,-18.5,24.32,1.831
2731,-55.0,-18.5,24.622,1.367
2732,-54.5,-18.5,24.566,1.354
2733,-54.0,-18.5,23.747,2.016
2734,-53.5,-18.5,23.384,2.504
2735,-53.0,-18.5,23.266,2.851
2736,-52.5,-18.5,23.18,2.075
2737,-52.0,-18.5,23.36,1.861
2738,-51.5,-18.5,23.392,1.794
2739,-51.0,-18.5,23.286,1.834
2740,-50.5,-18.5,23.234,1.833
2741,-50.0,-18.5,23.245,1.787
2742,-49.5,-18.5,23.528,1.666
2743,-49.0,-18.5,23.683,1.61
2744,-48.5,-18.5,22.913,1.811
2745,-48.0,-18.5,22.751,1.866
2746,-47.5,-18.5,22.434,1.853
2747,-47.0,-18.5,22.15,1.79
2748,-46.5,-18.5,22.326,1.503
2749,-46.0,-18.5,22.255,1.882
2750,-45.5,-18.5,22.197,2.131
2751,-45.0,-18.5,22.209,2.008
2752,-44.5,-18.5,22.426,1.898
2753,-44.0,-18.5,21.552,2.146
2754,-43.5,-18.5,20.865,2.314
2755,-43.0,-18.5,21.526,1.913
2756,-42.5,-18.5,22.252,1.878
2757,-42.0,-18.5,23.053,1.812
2758,-41.5,-18.5,23.195,1.806
2759,-41.0,-18.5,23.793,1.692
2760,-40.5,-18.5,23.983,2.053
2761,-40.0,-18.5,23.787,2.332
2762,-39.5,-18.5,23.727,2.42
2763,-39.0,-18.5,23.881,2.8
2764,-38.5,-18.5,23.983,3.065
2765,-38.0,-18.5,23.76,2.734
2766,-58.5,-19.0,25.096,1.792
2767,-58.0,-19.0,25.729,1.753
2768,-57.5,-19.0,26.22,1.717
2769,-57.0,-19.0,25.133,1.773
2770,-56.5,-19.0,25.272,1.725
2771,-56.0,-19.0,24.449,1.848
2772,-55.5,-19.0,24.113,1.851
2773,-55.0,-19.0,23.994,1.749
2774,-54.5,-19.0,23.763,1.765
2775,-54.0,-19.0,23.572,1.98
2776,-53.5,-19.0,23.397,2.172
2777,-53.0,-19.0,23.247,2.189
2778,-52.5,-19.0,23.075,2.068
2779,-52.0,-19.0,23.673,1.67
2780,-51.5,-19.0,23.824,1.564
2781,-51.0,-19.0,23.337,1.86
2782,-50.5,-19.0,23.194,1.878
2783,-50.0,-19.0,23.231,1.803
2784,-49.5,-19.0,23.776,1.529
2785,-49.0,-19.0,23.056,1.787
2786,-48.5,-19.0,22.888,1.863
2787,-48.0,-19.0,22.718,1.888
2788,-47.5,-19.0,22.153,1.85
2789,-47.0,-19.0,20.685,1.333
2790,-46.5,-19.0,21.915,1.795
2791,-46.0,-19.0,22.035,1.875
2792,-45.5,-19.0,22.046,1.921
2793,-45.0,-19.0,22.007,1.957
2794,-44.5,-19.0,22.248,1.921
2795,-44.0,-19.0,21.825,2.058
2796,-43.5,-19.0,21.667,2.039
2797,-43.0,-19.0,21.421,1.825
2798,-42.5,-19.0,22.278,1.797
2799,-42.0,-19.0,23.541,1.717
2800,-41.5,-19.0,23.143,1.797
2801,-41.0,-19.0,23.608,1.528
2802,-40.5,-19.0,23.682,1.964
2803,-40.0,-19.0,23.692,2.305
2804,-39.5,-19.0,23.532,2.319
2805,-39.0,-19.0,23.473,2.382
2806,-59.0,-19.5,24.702,1.832
2807,-58.5,-19.5,24.782,1.843
2808,-58.0,-19.5,25.048,1.826
2809,-57.5,-19.5,25.08,1.812
2810,-57.0,-19.5,24.737,1.811
2811,-56.5,-19.5,24.579,1.801
2812,-56.0,-19.5,24.233,1.848
2813,-55.5,-19.5,23.924,1.906
2814,-55.0,-19.5,23.618,1.887
2815,-54.5,-19.5,23.255,1.663
2816,-54.0,-19.5,23.42,1.976
2817,-53.5,-19.5,23.305,2.047
2818,-53.0,-19.5,23.271,2.031
2819,-52.5,-19.5,23.278,1.98
2820,-52.0,-19.5,23.472,1.844
2821,-51.5,-19.5,23.668,1.837
2822,-51.0,-19.5,23.693,1.917
2823,-50.5,-19.5,23.253,1.949
2824,-50.0,-19.5,23.194,1.88
2825,-49.5,-19.5,23.949,1.773
2826,-49.0,-19.5,22.9,1.857
2827,-48.5,-19.5,22.63,1.934
2828,-48.0,-19.5,22.509,2.083
2829,-47.5,-19.5,22.133,1.984
2830,-47.0,-19.5,21.643,2.333
2831,-46.5,-19.5,21.804,1.928
2832,-46.0,-19.5,21.9,1.838
2833,-45.5,-19.5,22.378,1.807
2834,-45.0,-19.5,21.689,1.954
2835,-44.5,-19.5,21.524,2.008
2836,-44.0,-19.5,21.618,2.201
2837,-43.5,-19.5,21.537,2.21
2838,-43.0,-19.5,21.936,1.797
2839,-42.5,-19.5,22.433,1.313
2840,-42.0,-19.5,22.712,1.699
2841,-41.5,-19.5,22.896,1.909
2842,-41.0,-19.5,23.949,2.184
2843,-40.5,-19.5,24.032,1.524
2844,-40.0,-19.5,23.832,2.59
2845,-39.5,-19.5,23.28,2.245
2846,-39.0,-19.5,23.19,2.235
2847,-59.0,-20.0,24.414,1.905
2848,-58.5,-20.0,24.423,1.905
2849,-58.0,-20.0,24.447,1.895
2850,-57.5,-20.0,24.432,1.871
2851,-57.0,-20.0,24.405,1.778
2852,-56.5,-20.0,24.466,1.593
2853,-56.0,-20.0,24.313,1.705
2854,-55.5,-20.0,24.002,1.885
2855,-55.0,-20.0,23.667,2.136
2856,-54.5,-20.0,23.494,2.17
2857,-54.0,-20.0,23.321,2.088
2858,-53.5,-20.0,23.287,2.028
2859,-53.0,-20.0,23.403,1.915
2860,-52.5,-20.0,23.355,1.947
2861,-52.0,-20.0,23.452,1.987
2862,-51.5,-20.0,23.831,2.05
2863,-51.0,-20.0,23.704,2.045
2864,-50.5,-20.0,23.904,2.197
2865,-50.0,-20.0,23.256,1.933
2866,-49.5,-20.0,22.986,1.888
2867,-49.0,-20.0,22.687,1.882
2868,-48.5,-20.0,22.647,1.944
2869,-48.0,-20.0,22.825,2.091
2870,-47.5,-20.0,22.064,2.001
2871,-47.0,-20.0,21.845,1.983
2872,-46.5,-20.0,21.682,1.851
2873,-46.0,-20.0,21.335,1.331
2874,-45.5,-20.0,21.581,1.855
2875,-45.0,-20.0,21.582,2.005
2876,-44.5,-20.0,20.934,1.554
2877,-44.0,-20.0,20.039,4.22
2878,-43.5,-20.0,21.149,2.493
2879,-43.0,-20.0,21.626,1.925
2880,-42.5,-20.0,21.885,1.756
2881,-42.0,-20.0,22.067,1.777
2882,-41.5,-20.0,22.282,1.85
2883,-41.0,-20.0,22.195,1.94
2884,-40.5,-20.0,19.203,1.903
2885,-40.0,-20.0,22.92,2.083
2886,-39.5,-20.0,22.982,2.144
2887,-39.0,-20.0,22.968,2.159
2888,-59.0,-20.5,24.156,1.975
2889,-58.5,-20.5,24.188,1.96
2890,-58.0,-20.5,24.164,1.948
2891,-57.5,-20.5,24.197,1.928
2892,-57.0,-20.5,24.293,1.805
2893,-56.5,-20.5,24.823,1.157
2894,-56.0,-20.5,24.751,1.458
2895,-55.5,-20.5,24.356,1.696
2896,-55.0,-20.5,23.705,2.444
2897,-54.5,-20.5,23.629,2.613
2898,-54.0,-20.5,23.264,2.166
2899,-53.5,-20.5,23.281,2.042
2900,-53.0,-20.5,24.084,1.491
2901,-52.5,-20.5,23.534,1.888
2902,-52.0,-20.5,23.684,1.932
2903,-51.5,-20.5,24.54,2.165
2904,-51.0,-20.5,23.559,2.097
2905,-50.5,-20.5,23.393,2.081
2906,-50.0,-20.5,23.996,1.783
2907,-49.5,-20.5,22.861,1.916
2908,-49.0,-20.5,22.628,1.84
2909,-48.5,-20.5,22.887,1.344
2910,-48.0,-20.5,22.418,1.829
2911,-47.5,-20.5,21.843,1.915
2912,-47.0,-20.5,21.651,1.864
2913,-46.5,-20.5,21.496,1.805
2914,-46.0,-20.5,21.407,1.801
2915,-45.5,-20.5,21.425,1.734
2916,-45.0,-20.5,21.096,2.142
2917,-44.5,-20.5,20.997,2.192
2918,-44.0,-20.5,20.576,2.313
2919,-43.5,-20.5,20.681,2.13
2920,-43.0,-20.5,21.059,1.664
2921,-42.5,-20.5,21.453,1.735
2922,-42.0,-20.5,21.717,1.835
2923,-41.5,-20.5,22.416,1.69
2924,-41.0,-20.5,22.131,1.763
2925,-40.5,-20.5,23.559,2.678
2926,-40.0,-20.5,23.166,2.193
2927,-39.5,-20.5,22.882,2.13
2928,-58.5,-21.0,24.066,1.968
2929,-58.0,-21.0,24.155,1.96
2930,-57.5,-21.0,24.083,2.004
2931,-57.0,-21.0,24.191,2.116
2932,-56.5,-21.0,24.693,2.443
2933,-56.0,-21.0,24.216,2.015
2934,-55.5,-21.0,23.728,2.013
2935,-55.0,-21.0,23.66,2.136
2936,-54.5,-21.0,23.292,2.177
2937,-54.0,-21.0,23.133,2.16
2938,-53.5,-21.0,23.202,2.173
2939,-53.0,-21.0,23.655,2.271
2940,-52.5,-21.0,23.503,2.224
2941,-52.0,-21.0,23.619,1.99
2942,-51.5,-21.0,23.741,1.958
2943,-51.0,-21.0,23.275,2.1
2944,-50.5,-21.0,22.953,2.073
2945,-50.0,-21.0,23.229,2.133
2946,-49.5,-21.0,22.684,1.974
2947,-49.0,-21.0,22.852,1.878
2948,-48.5,-21.0,23.76,2.037
2949,-48.0,-21.0,22.305,1.901
2950,-47.5,-21.0,21.886,1.862
2951,-47.0,-21.0,21.283,1.794
2952,-46.5,-21.0,21.318,1.783
2953,-46.0,-21.0,21.121,1.808
2954,-45.5,-21.0,20.985,1.88
2955,-45.0,-21.0,20.819,2.083
2956,-44.5,-21.0,20.574,2.154
2957,-44.0,-21.0,20.317,2.095
2958,-43.5,-21.0,20.647,1.915
2959,-43.0,-21.0,21.059,1.569
2960,-42.5,-21.0,22.394,1.426
2961,-42.0,-21.0,22.367,1.7
2962,-41.5,-21.0,22.966,1.906
2963,-41.0,-21.0,23.623,3.215
2964,-40.5,-21.0,23.045,2.258
2965,-40.0,-21.0,22.866,2.182
2966,-39.5,-21.0,22.741,2.135
2967,-58.5,-21.5,24.176,1.933
2968,-58.0,-21.5,24.819,1.77
2969,-57.5,-21.5,24.222,1.941
2970,-57.0,-21.5,23.964,2.161
2971,-56.5,-21.5,24.533,2.364
2972,-56.0,-21.5,24.608,1.776
2973,-55.5,-21.5,23.4,2.067
2974,-55.0,-21.5,23.162,2.056
2975,-54.5,-21.5,23.143,1.899
2976,-54.0,-21.5,23.104,2.145
2977,-53.5,-21.5,23.162,2.261
2978,-53.0,-21.5,23.789,2.489
2979,-52.5,-21.5,23.648,2.602
2980,-52.0,-21.5,23.234,2.349
2981,-51.5,-21.5,24.409,2.833
2982,-51.0,-21.5,23.318,2.15
2983,-50.5,-21.5,22.838,2.144
2984,-50.0,-21.5,22.772,1.987
2985,-49.5,-21.5,22.652,1.902
2986,-49.0,-21.5,22.364,1.904
2987,-48.5,-21.5,22.248,1.912
2988,-48.0,-21.5,22.213,1.938
2989,-47.5,-21.5,23.366,1.877
2990,-47.0,-21.5,21.556,1.725
2991,-46.5,-21.5,20.805,1.671
2992,-46.0,-21.5,20.621,1.671
2993,-45.5,-21.5,20.323,1.779
2994,-45.0,-21.5,20.455,1.875
2995,-44.5,-21.5,20.532,1.967
2996,-44.0,-21.5,20.482,1.949
2997,-43.5,-21.5,21.052,1.836
2998,-43.0,-21.5,21.567,1.693
2999,-42.5,-21.5,21.923,1.592
3000,-42.0,-21.5,23.4,1.162
3001,-41.5,-21.5,22.943,2.257
3002,-41.0,-21.5,23.036,2.532
3003,-40.5,-21.5,22.815,2.328
3004,-40.0,-21.5,22.671,2.194
3005,-59.0,-22.0,23.652,2.045
3006,-58.5,-22.0,23.931,1.963
3007,-58.0,-22.0,24.471,1.841
3008,-57.5,-22.0,23.906,1.976
3009,-57.0,-22.0,23.49,2.046
3010,-56.5,-22.0,23.588,1.902
3011,-56.0,-22.0,23.228,2.068
3012,-55.5,-22.0,22.884,2.116
3013,-55.0,-22.0,22.972,2.147
3014,-54.5,-22.0,23.085,1.89
3015,-54.0,-22.0,23.67,2.289
3016,-53.5,-22.0,23.547,2.339
3017,-53.0,-22.0,22.966,2.362
3018,-52.5,-22.0,23.215,2.576
3019,-52.0,-22.0,22.788,2.32
3020,-51.5,-22.0,23.209,1.867
3021,-51.0,-22.0,22.541,2.085
3022,-50.5,-22.0,23.747,2.579
3023,-50.0,-22.0,22.509,2.026
3024,-49.5,-22.0,22.204,1.945
3025,-49.0,-22.0,22.056,1.847
3026,-48.5,-22.0,21.93,1.9
3027,-48.0,-22.0,21.257,1.822
3028,-47.5,-22.0,21.54,1.81
3029,-47.0,-22.0,21.402,1.638
3030,-46.5,-22.0,19.241,1.237
3031,-46.0,-22.0,20.065,1.594
3032,-45.5,-22.0,19.621,1.619
3033,-45.0,-22.0,19.408,1.83
3034,-44.5,-22.0,19.738,1.93
3035,-44.0,-22.0,20.832,1.872
3036,-43.5,-22.0,20.895,1.866
3037,-43.0,-22.0,21.194,1.589
3038,-42.5,-22.0,21.956,1.241
3039,-42.0,-22.0,20.728,0.658
3040,-41.5,-22.0,22.738,2.276
3041,-41.0,-22.0,23.975,3.468
3042,-40.5,-22.0,22.789,2.417
3043,-40.0,-22.0,22.554,2.211
3044,-58.5,-22.5,23.268,2.101
3045,-58.0,-22.5,23.326,2.083
3046,-57.5,-22.5,23.136,2.099
3047,-57.0,-22.5,23.005,2.095
3048,-56.5,-22.5,22.961,2.073
3049,-56.0,-22.5,22.321,2.165
3050,-55.5,-22.5,22.168,2.171
3051,-55.0,-22.5,22.689,2.11
3052,-54.5,-22.5,22.806,2.069
3053,-54.0,-22.5,23.249,2.345
3054,-53.5,-22.5,23.091,2.367
3055,-53.0,-22.5,22.947,2.256
3056,-52.5,-22.5,22.641,2.369
3057,-52.0,-22.5,22.723,2.514
3058,-51.5,-22.5,22.261,2.175
3059,-51.0,-22.5,21.886,1.847
3060,-50.5,-22.5,21.915,2.183
3061,-50.0,-22.5,22.009,2.075
3062,-49.5,-22.5,21.727,2.002
3063,-49.0,-22.5,21.704,1.699
3064,-48.5,-22.5,22.543,2.181
3065,-48.0,-22.5,21.478,1.928
3066,-47.5,-22.5,21.483,1.861
3067,-47.0,-22.5,21.483,1.588
3068,-46.5,-22.5,20.561,1.588
3069,-46.0,-22.5,19.235,1.618
3070,-45.5,-22.5,18.416,1.447
3071,-45.0,-22.5,19.161,1.913
3072,-44.5,-22.5,20.732,1.888
3073,-44.0,-22.5,21.254,1.753
3074,-43.5,-22.5,20.702,2.096
3075,-43.0,-22.5,18.638,1.002
3076,-42.5,-22.5,21.524,1.716
3077,-42.0,-22.5,22.493,2.195
3078,-41.5,-22.5,22.592,2.298
3079,-41.0,-22.5,22.679,2.416
3080,-40.5,-22.5,22.531,2.295
3081,-58.0,-23.0,22.653,2.176
3082,-57.5,-23.0,22.549,2.183
3083,-57.0,-23.0,22.485,2.183
3084,-56.5,-23.0,22.349,2.17
3085,-56.0,-23.0,22.213,2.156
3086,-55.5,-23.0,22.115,1.95
3087,-55.0,-23.0,22.341,2.002
3088,-54.5,-23.0,22.768,1.805
3089,-54.0,-23.0,22.533,2.235
3090,-53.5,-23.0,22.69,2.395
3091,-53.0,-23.0,23.047,2.507
3092,-52.5,-23.0,22.718,2.217
3093,-52.0,-23.0,22.199,2.38
3094,-51.5,-23.0,21.72,2.386
3095,-51.0,-23.0,21.505,2.405
3096,-50.5,-23.0,21.476,2.565
3097,-50.0,-23.0,21.937,2.409
3098,-49.5,-23.0,21.366,2.096
3099,-49.0,-23.0,20.955,2.204
3100,-48.5,-23.0,21.177,2.043
3101,-48.0,-23.0,21.151,1.97
3102,-47.5,-23.0,21.182,1.915
3103,-47.0,-23.0,21.044,1.818
3104,-46.5,-23.0,20.264,1.676
3105,-46.0,-23.0,17.683,1.546
3106,-45.5,-23.0,20.753,1.889
3107,-45.0,-23.0,20.568,1.699
3108,-44.5,-23.0,21.815,1.426
3109,-44.0,-23.0,22.022,1.752
3110,-43.5,-23.0,23.096,2.007
3111,-43.0,-23.0,23.188,1.887
3112,-42.5,-23.0,22.846,1.949
3113,-42.0,-23.0,23.292,4.451
3114,-41.5,-23.0,22.376,2.435
3115,-41.0,-23.0,22.303,2.225
3116,-56.5,-23.5,22.002,2.228
3117,-56.0,-23.5,21.986,2.204
3118,-55.5,-23.5,22.01,2.18
3119,-55.0,-23.5,22.086,2.19
3120,-54.5,-23.5,22.3,2.161
3121,-54.0,-23.5,22.574,2.166
3122,-53.5,-23.5,22.623,2.415
3123,-53.0,-23.5,22.51,2.051
3124,-52.5,-23.5,21.907,2.242
3125,-52.0,-23.5,22.494,2.505
3126,-51.5,-23.5,20.781,3.645
3127,-51.0,-23.5,21.211,2.458
3128,-50.5,-23.5,21.115,2.811
3129,-50.0,-23.5,21.369,2.258
3130,-49.5,-23.5,20.871,2.193
3131,-49.0,-23.5,20.728,2.109
3132,-48.5,-23.5,20.683,2.061
3133,-48.0,-23.5,20.674,2.04
3134,-47.5,-23.5,20.748,2.131
3135,-47.0,-23.5,20.157,1.682
3136,-46.5,-23.5,20.4,1.869
3137,-46.0,-23.5,20.811,1.817
3138,-45.5,-23.5,20.822,1.962
3139,-45.0,-23.5,21.149,1.851
3140,-44.5,-23.5,21.511,1.742
3141,-44.0,-23.5,21.731,1.853
3142,-43.5,-23.5,22.142,1.963
3143,-43.0,-23.5,22.205,1.94
3144,-42.5,-23.5,22.151,2.052
3145,-42.0,-23.5,22.204,2.31
3146,-41.5,-23.5,22.166,2.245
3147,-56.0,-24.0,21.693,2.275
3148,-55.5,-24.0,21.819,2.267
3149,-55.0,-24.0,22.338,2.196
3150,-54.5,-24.0,21.926,2.264
3151,-54.0,-24.0,22.266,2.399
3152,-53.5,-24.0,22.026,2.484
3153,-53.0,-24.0,21.738,2.342
3154,-52.5,-24.0,20.849,2.509
3155,-52.0,-24.0,21.08,2.349
3156,-51.5,-24.0,20.852,2.342
3157,-51.0,-24.0,20.507,2.266
3158,-50.5,-24.0,20.138,2.272
3159,-50.0,-24.0,20.034,2.224
3160,-49.5,-24.0,19.947,1.962
3161,-49.0,-24.0,19.971,2.221
3162,-48.5,-24.0,20.331,2.065
3163,-48.0,-24.0,20.351,2.078
3164,-47.5,-24.0,20.785,1.931
3165,-47.0,-24.0,20.583,1.871
3166,-46.5,-24.0,20.888,1.843
3167,-46.0,-24.0,22.099,1.798
3168,-45.5,-24.0,22.394,2.524
3169,-45.0,-24.0,21.511,2.108
3170,-44.5,-24.0,21.268,1.897
3171,-44.0,-24.0,21.438,1.88
3172,-43.5,-24.0,21.658,1.907
3173,-43.0,-24.0,21.781,1.938
3174,-42.0,-24.0,21.925,2.054
3175,-56.0,-24.5,21.429,2.316
3176,-55.5,-24.5,21.513,2.322
3177,-55.0,-24.5,21.602,2.351
3178,-54.5,-24.5,21.654,2.447
3179,-54.0,-24.5,21.85,3.139
3180,-53.5,-24.5,21.825,2.785
3181,-53.0,-24.5,21.823,3.104
3182,-52.5,-24.5,21.164,2.538
3183,-52.0,-24.5,20.824,1.57
3184,-51.5,-24.5,20.258,2.043
3185,-51.0,-24.5,19.911,1.984
3186,-50.5,-24.5,19.388,2.053
3187,-50.0,-24.5,19.135,2.168
3188,-49.5,-24.5,19.593,1.839
3189,-49.0,-24.5,20.029,1.825
3190,-48.5,-24.5,20.463,1.857
3191,-48.0,-24.5,22.521,2.031
3192,-47.5,-24.5,21.42,1.674
3193,-47.0,-24.5,20.827,1.856
3194,-46.5,-24.5,20.828,1.896
3195,-46.0,-24.5,20.992,1.93
3196,-45.5,-24.5,21.095,1.992
3197,-45.0,-24.5,21.086,1.981
3198,-44.5,-24.5,21.117,1.928
3199,-55.5,-25.0,21.275,2.341
3200,-55.0,-25.0,21.428,2.326
3201,-54.5,-25.0,21.742,2.439
3202,-54.0,-25.0,21.4,2.57
3203,-53.5,-25.0,20.775,3.191
3204,-53.0,-25.0,20.85,2.535
3205,-52.5,-25.0,20.366,2.439
3206,-52.0,-25.0,20.014,2.389
3207,-51.5,-25.0,19.431,2.29
3208,-51.0,-25.0,19.096,1.879
3209,-50.5,-25.0,19.027,2.115
3210,-50.0,-25.0,18.575,2.415
3211,-49.5,-25.0,19.307,1.76
3212,-49.0,-25.0,19.673,1.57
3213,-48.5,-25.0,20.539,1.409
3214,-48.0,-25.0,20.843,1.575
3215,-47.5,-25.0,20.934,1.749
3216,-47.0,-25.0,20.713,1.864
3217,-46.5,-25.0,20.664,1.917
3218,-55.5,-25.5,21.07,2.345
3219,-55.0,-25.5,21.39,2.23
3220,-54.5,-25.5,21.753,2.16
3221,-54.0,-25.5,21.308,2.435
3222,-53.5,-25.5,21.155,2.365
3223,-53.0,-25.5,20.718,1.1
3224,-52.5,-25.5,19.592,2.585
3225,-52.0,-25.5,19.114,2.503
3226,-51.5,-25.5,17.236,3.37
3227,-51.0,-25.5,17.172,2.073
3228,-50.5,-25.5,18.175,1.48
3229,-50.0,-25.5,18.72,1.967
3230,-49.5,-25.5,18.63,1.896
3231,-49.0,-25.5,19.13,1.6
3232,-48.5,-25.5,21.452,1.926
3233,-48.0,-25.5,20.638,1.807
3234,-47.5,-25.5,20.471,1.848
3235,-47.0,-25.5,20.459,1.911
3236,-55.5,-26.0,20.753,2.381
3237,-55.0,-26.0,20.898,2.37
3238,-54.5,-26.0,20.96,2.41
3239,-54.0,-26.0,20.66,2.506
3240,-53.5,-26.0,20.26,2.54
3241,-53.0,-26.0,19.589,2.238
3242,-52.5,-26.0,19.306,2.469
3243,-52.0,-26.0,18.779,2.508
3244,-51.5,-26.0,18.382,2.47
3245,-51.0,-26.0,18.217,2.029
3246,-50.5,-26.0,18.13,1.615
3247,-50.0,-26.0,18.375,1.874
3248,-49.5,-26.0,18.511,1.809
3249,-49.0,-26.0,19.705,1.722
3250,-48.5,-26.0,20.579,1.593
3251,-48.0,-26.0,20.282,1.861
3252,-47.5,-26.0,20.21,1.918
3253,-55.0,-26.5,20.394,2.42
3254,-54.5,-26.5,20.283,2.458
3255,-54.0,-26.5,19.988,2.574
3256,-53.5,-26.5,19.661,2.7
3257,-53.0,-26.5,19.005,2.873
3258,-52.5,-26.5,18.475,2.672
3259,-52.0,-26.5,16.885,2.693
3260,-51.5,-26.5,16.349,3.538
3261,-51.0,-26.5,17.828,2.028
3262,-50.5,-26.5,17.781,2.007
3263,-50.0,-26.5,18.3,1.89
3264,-49.5,-26.5,18.581,1.72
3265,-49.0,-26.5,19.487,1.78
3266,-48.5,-26.5,19.844,1.807
3267,-48.0,-26.5,19.888,1.919
3268,-55.5,-27.0,20.104,2.423
3269,-55.0,-27.0,20.036,2.42
3270,-54.5,-27.0,19.905,2.433
3271,-54.0,-27.0,19.725,2.466
3272,-53.5,-27.0,19.582,2.534
3273,-53.0,-27.0,19.316,2.647
3274,-52.5,-27.0,18.964,2.865
3275,-52.0,-27.0,18.444,2.586
3276,-51.5,-27.0,17.973,2.473
3277,-51.0,-27.0,17.529,2.058
3278,-50.5,-27.0,17.822,2.109
3279,-50.0,-27.0,17.987,1.47
3280,-49.5,-27.0,19.259,1.647
3281,-49.0,-27.0,19.808,1.681
3282,-48.5,-27.0,19.833,1.853
3283,-48.0,-27.0,19.601,2.031
3284,-47.5,-27.0,19.653,2.076
3285,-56.0,-27.5,19.944,2.432
3286,-55.5,-27.5,19.9,2.42
3287,-55.0,-27.5,19.832,2.374
3288,-54.5,-27.5,19.758,2.29
3289,-54.0,-27.5,19.515,2.347
3290,-53.5,-27.5,19.434,1.854
3291,-53.0,-27.5,19.118,2.43
3292,-52.5,-27.5,18.596,2.397
3293,-52.0,-27.5,18.392,2.445
3294,-51.5,-27.5,18.033,2.664
3295,-51.0,-27.5,17.734,2.762
3296,-50.5,-27.5,17.411,2.573
3297,-50.0,-27.5,17.836,2.221
3298,-49.5,-27.5,18.121,1.65
3299,-49.0,-27.5,17.888,2.126
3300,-48.5,-27.5,20.245,1.961
3301,-48.0,-27.5,19.383,2.175
3302,-47.5,-27.5,19.419,2.194
3303,-56.5,-28.0,19.841,2.433
3304,-56.0,-28.0,19.876,2.405
3305,-55.5,-28.0,19.843,2.426
3306,-55.0,-28.0,19.865,2.383
3307,-54.5,-28.0,20.043,1.874
3308,-54.0,-28.0,19.393,2.374
3309,-53.5,-28.0,19.015,2.428
3310,-53.0,-28.0,18.846,2.506
3311,-52.5,-28.0,18.379,2.696
3312,-52.0,-28.0,18.26,2.6
3313,-51.5,-28.0,17.791,2.807
3314,-51.0,-28.0,17.73,2.717
3315,-50.5,-28.0,17.167,2.823
3316,-50.0,-28.0,16.58,2.887
3317,-49.5,-28.0,13.794,5.271
3318,-49.0,-28.0,17.592,2.819
3319,-48.5,-28.0,18.899,2.489
3320,-48.0,-28.0,19.081,2.41
3321,-47.5,-28.0,19.181,2.341
3322,-57.0,-28.5,19.723,2.48
3323,-56.5,-28.5,19.961,2.35
3324,-56.0,-28.5,20.531,2.092
3325,-55.5,-28.5,19.881,2.42
3326,-55.0,-28.5,20.496,2.632
3327,-54.5,-28.5,19.53,2.465
3328,-54.0,-28.5,19.008,2.505
3329,-53.5,-28.5,18.749,2.573
3330,-53.0,-28.5,18.79,2.576
3331,-52.5,-28.5,18.329,2.861
3332,-52.0,-28.5,18.148,2.302
3333,-51.5,-28.5,17.81,2.65
3334,-51.0,-28.5,16.274,3.139
3335,-50.5,-28.5,16.927,3.044
3336,-50.0,-28.5,15.967,3.346
3337,-49.5,-28.5,18.347,2.372
3338,-49.0,-28.5,19.012,3.477
3339,-48.5,-28.5,18.965,3.449
3340,-48.0,-28.5,18.89,2.691
3341,-57.5,-29.0,19.486,2.59
3342,-57.0,-29.0,19.551,2.55
3343,-56.5,-29.0,19.714,2.439
3344,-56.0,-29.0,19.896,2.329
3345,-55.5,-29.0,19.524,2.451
3346,-55.0,-29.0,19.167,2.49
3347,-54.5,-29.0,19.147,2.511
3348,-54.0,-29.0,18.816,2.361
3349,-53.5,-29.0,18.802,2.485
3350,-53.0,-29.0,18.664,2.709
3351,-52.5,-29.0,18.073,3.431
3352,-52.0,-29.0,18.336,2.407
3353,-51.5,-29.0,17.937,2.615
3354,-51.0,-29.0,17.634,2.715
3355,-50.5,-29.0,16.994,3.0
3356,-50.0,-29.0,16.217,3.239
3357,-49.5,-29.0,19.532,2.268
3358,-49.0,-29.0,18.732,2.956
3359,-48.5,-29.0,18.769,3.066
3360,-48.0,-29.0,18.762,2.749
3361,-58.0,-29.5,19.385,2.687
3362,-57.5,-29.5,19.487,2.729
3363,-57.0,-29.5,19.557,2.739
3364,-56.5,-29.5,19.385,2.596
3365,-56.0,-29.5,19.333,2.485
3366,-55.5,-29.5,19.31,2.369
3367,-55.0,-29.5,19.185,2.636
3368,-54.5,-29.5,19.197,2.74
3369,-54.0,-29.5,19.005,2.448
3370,-53.5,-29.5,18.935,2.43
3371,-53.0,-29.5,18.759,2.602
3372,-52.5,-29.5,18.773,2.581
3373,-52.0,-29.5,19.326,2.185
3374,-51.5,-29.5,18.753,2.324
3375,-51.0,-29.5,18.316,2.22
3376,-50.5,-29.5,17.755,2.737
3377,-50.0,-29.5,18.358,2.905
3378,-49.5,-29.5,18.745,2.851
3379,-49.0,-29.5,18.56,2.805
3380,-48.5,-29.5,18.603,2.784
3381,-58.5,-30.0,19.319,2.691
3382,-58.0,-30.0,19.313,2.721
3383,-57.5,-30.0,19.481,2.784
3384,-57.0,-30.0,19.662,2.856
3385,-56.5,-30.0,19.155,2.65
3386,-56.0,-30.0,19.091,2.574
3387,-55.5,-30.0,19.15,2.483
