,index,estcodigo,estnome,orgsigla,esttipo,estlongitude,estlatitude,estaltitude,estiniciooperacao
2208,3209,5354910,MARABÁ- EMEF Silvino Santis,CEMADEN,P,-49.10297,-5.35395,,2015-04-10
2209,3210,6404856,SÃO GERALDO DO ARAGUAIA- EMEF ZILDÁLIA,CEMADEN,P,-48.5608,-6.39563,,2015-04-08
2210,3211,5264820,SÃO SEBASTIÃO DO TOCANTINS- Portal da Alvorada,CEMADEN,P,-48.20147,-5.25903,,2015-04-09
2211,3212,22744273,TANGUÁ - Centro,CEMADEN,P,-42.733,-22.736,,2015-02-05
2212,3213,23634680,TABOÃO DA SERRA - Jardim São Judas,CEMADEN,P,-46.8045,-23.6263,,2015-02-05
2213,3214,23624646,SÃO PAULO - Jardim Rodolfo Pirani,CEMADEN,P,-46.45688,-23.62036,,2015-02-05
2214,3215,22814296,SÃO GONÇALO - Vista Alegre,CEMADEN,P,-42.964,-22.808,,2015-02-05
2215,3216,30155114,PORTO ALEGRE - Restinga,CEMADEN,P,-51.138,-30.151,,2015-02-05
2216,3217,29895100,GRAVATAÍ - Parque Itacolomi,CEMADEN,P,-50.998,-29.886,,2015-02-05
2217,3218,29735381,SANTA MARIA - Lorenzi,CEMADEN,P,-53.807,-29.727,,2015-02-05
2218,3219,29475347,NOVA PALMA - Centro,CEMADEN,P,-53.465,-29.47,,2015-02-05
2219,3220,16093961,ITAGIMIRIM - Norberto Fernandes,CEMADEN,P,-39.61386,-16.09475,,2015-03-30
2220,3221,23464744,SOROCABA - Retiro São João,CEMADEN,P,-47.4428,-23.4553,,2014-10-01
2221,3222,23524742,SOROCABA - Brigadeiro Tobias,CEMADEN,P,-47.4164,-23.5175,,2014-10-01
2222,3223,12903846,SALVADOR - Pirajá,CEMADEN,P,-38.45887,-12.8987,,2015-02-05
2223,3224,18394083,ECOPORANGA - Avenida São Francisco,CEMADEN,P,-40.825,-18.394,,2015-02-06
2224,3225,9833590,BARRA DE SÃO MIGUEL - Alto da Barra,CEMADEN,P,-35.903,-9.829,,2015-02-05
2225,3226,22714317,MAGÉ - Maua,CEMADEN,P,-43.166,-22.709,,2015-02-05
2226,3227,22344256,NOVA FRIBURGO - Caledônia,CEMADEN,P,-42.564,-22.335,,2015-02-05
2227,3228,7963488,PAULISTA - Vila Torres Galvão,CEMADEN,P,-34.876,-7.958,,2015-02-05
2228,3229,14874083,VITÓRIA DA CONQUISTA - Lomantão,CEMADEN,P,-40.827,-14.87,,2015-02-05
2229,3230,8263588,CARUARU - Gonçalves Ferreira,CEMADEN,P,-35.884,-8.258,,2015-02-05
2230,3231,22384759,RIO CLARO - Jardim Santa Maria,CEMADEN,P,-47.588,-22.378,,2015-02-05
2231,3232,8593539,GAMELEIRA - Centro,CEMADEN,P,-35.386,-8.587,,2015-02-05
2232,3233,12673854,CANDEIAS - Malemba,CEMADEN,P,-38.543,-12.677,,2014-08-06
2233,3234,22934325,RIO DE JANEIRO- Andaraí,CEMADEN,P,-43.25,-22.93,,2015-08-04
2234,3237,20794941, SÃO JOSÉ DO RIO PRETO - um,CEMADEN,P,-49.4104,-20.795,,2014-12-02
2235,3240,20784936, SÃO JOSÉ DO RIO PRETO - três,CEMADEN,P,-49.3604,-20.7858,,2014-12-02
2236,3241,5364854,ESPERANTINA - ,CEMADEN,P,-48.53858,-5.36208,,2015-04-09
2237,3243,2224531,TURILÂNDIA - Centro,CEMADEN,P,-45.3088,-2.22374,,2015-08-17
2238,3244,22344717,CONCHAL - Centro,CEMADEN,P,-47.17383,-22.3366,,2015-09-07
2239,3245,2894190,ARAIOSES - BibliotecaMunicipalHumertodeCampos,CEMADEN,P,-41.90393,-2.89129,,2015-08-17
2240,3246,16105771,CÁCERES - Escola Municipal Prof. Eduardo Benivides Lindote,CEMADEN,P,-57.70939,-16.09949,,2015-08-17
2241,3247,3674585,ALTO ALEGRE DO PINDARÉ - Torre de televisão,CEMADEN,P,-45.84769,-3.66732,,2015-08-17
2242,3248,3504256,SANTA QUITÉRIA DO MARANHÃO - Centro,CEMADEN,P,-42.5629,-3.50144,,2015-08-17
2243,3249,2604424,SÃO LUÍS - Destacamento de Controle do Espaço Aéreo São Luís,CEMADEN,P,-44.23703,-2.59815,,2015-08-17
2244,3250,23394672,CAIEIRAS - Vila Angelica,CEMADEN,P,-46.715,-23.395,,2015-03-25
2245,3251,22614736,LIMEIRA - ,CEMADEN,P,-47.3656,-22.6197,,2014-12-02
2246,3252,23754666,SÃO PAULO - Residencial Cocaia,CEMADEN,P,-46.66,-23.745,,2015-08-26
2247,3253,9593769,POÇO REDONDO - Centro,CEMADEN,P,-37.68536,-9.59,,2015-09-09
2248,3254,23444628,ITAQUAQUECETUBA - EE Roque Barbosa de Miranda,CEMADEN,P,-46.2783,-23.4372,,2015-09-09
2249,3255,22204268,SUMIDOURO - Bentos,CEMADEN,P,-42.681,-22.196,,2015-04-02
2250,3256,22374758,RIO CLARO - ,CEMADEN,P,-47.5883,-22.3789,,2014-12-01
2251,3257,22904734,MONTE MOR - ,CEMADEN,P,-47.3436,-22.9053,,2014-12-01
2252,3258,23454658,SÃO PAULO - Jardim Guapira,CEMADEN,P,-46.584,-23.457,,2014-12-01
2253,3259,22424755,RIO CLARO - ,CEMADEN,P,-47.5522,-22.4294,,2014-12-01
2254,3260,22194992,MARÍLIA - ,CEMADEN,P,-49.9294,-22.1967,,2014-12-01
2255,3261,22394755,RIO CLARO - ,CEMADEN,P,-47.5558,-22.3933,,2014-12-01
2256,3262,24504884,APIAÍ - ,CEMADEN,P,-48.8487,-24.5082,,2014-12-02
2257,3263,22944655,BRAGANÇA PAULISTA - ,CEMADEN,P,-46.5599,-22.9472,,2014-12-02
2258,3264,24494884,APIAÍ - ,CEMADEN,P,-48.8454,-24.492,,2014-12-02
2259,3265,22924653,BRAGANÇA PAULISTA - ,CEMADEN,P,-46.5347,-22.9226,,2014-12-02
2260,3266,22534739,LIMEIRA - ,CEMADEN,P,-47.3947,-22.5367,,2014-12-02
2261,3267,22314851,JAÚ - ,CEMADEN,P,-48.5127,-22.3183,,2014-12-02
2262,3268,22234921,BAURU - ,CEMADEN,P,-49.2183,-22.2368,,2014-12-02
2263,3269,22574740,LIMEIRA - ,CEMADEN,P,-47.4089,-22.5725,,2014-12-02
2264,3270,23624677,TABOÃO DA SERRA - ,CEMADEN,P,-46.7782,-23.6212,,2014-12-02
2265,3271,23504645,SÃO PAULO - São Miguel Paulista,CEMADEN,P,-46.451,-23.5,,2014-12-02
2266,3272,20844938,SÃO JOSÉ DO RIO PRETO - ,CEMADEN,P,-49.3865,-20.8441,,2014-12-02
2267,3273,22294907,BAURU - ,CEMADEN,P,-49.0723,-22.2962,,2014-12-02
2268,3274,23584681,COTIA - ,CEMADEN,P,-46.8176,-23.5856,,2014-12-02
2269,3275,23214654,ATIBAIA - ,CEMADEN,P,-46.5478,-23.2184,,2014-12-02
2270,3277,4834334,CAXIAS - CEI Profa Benedita Pereira da Silva,CEMADEN,P,-43.33886,-4.83435,,2015-08-17
2271,3278,2924174,PARNAÍBA - EM Profa Albertina Furtado Castelo Branco,CEMADEN,P,-41.73768,-2.91737,,2015-05-26
2272,3279,20814941, SÃO JOSÉ DO RIO PRETO - dois,CEMADEN,P,-49.4117,-20.8181,,2014-12-02
2273,3280,21144778,RIBEIRÃO PRETO- Vila Mariana,CEMADEN,P,-47.784,-21.145,,2014-12-03
2274,3283,22324855,JAÚ - Jardim Pedro Ometto,CEMADEN,P,-48.548,-22.316,,2015-07-01
2275,3284,4614498,LAGO DOS RODRIGUES - PrefeituraMunicipal,CEMADEN,P,-44.9822,-4.61398,,2015-08-17
2276,3285,2524417,SÃO LUÍS - EletronorteSL3,CEMADEN,P,-44.17085,-2.51739,,2015-08-17
2277,3286,3674663,TUFILÂNDIA - Hospital Santa Teresinha,CEMADEN,P,-46.63328,-3.67095,,2015-08-17
2278,3287,15655604,CUIABÁ - Centro de Saúde,CEMADEN,P,-56.04497,-15.64783,,2015-08-17
2279,3288,3634438,CANTANHEDE - Hospital Santa Filomena,CEMADEN,P,-44.37722,-3.63431,,2015-08-17
2280,3289,3554392,VARGEM GRANDE - Creche Ana Maria Nascimento Fernandes,CEMADEN,P,-43.92218,-3.54754,,2015-08-17
2281,3290,24094836,RIBEIRÃO GRANDE - ,CEMADEN,P,-48.3651,-24.0966,,2014-12-02
2282,3291,8603858,FLORESTA - Centro,CEMADEN,P,-38.581,-8.598,,2015-08-31
2283,3292,9163553,MATRIZ DE CAMARAGIBE - Hospital Municipal,CEMADEN,P,-35.53084,-9.15748,,2015-08-31
2284,3293,23624680,TABOÃO DA SERRA - ,CEMADEN,P,-46.8045,-23.6263,,2014-12-02
2285,3294,22274854,JAÚ - ,CEMADEN,P,-48.5404,-22.2717,,2014-12-02
2286,3295,23484660,SÃO PAULO - Avenida Tucuruvi,CEMADEN,P,-46.604,-23.481,,2014-12-02
2287,3296,23614679,TABOÃO DA SERRA - ,CEMADEN,P,-46.7984,-23.6115,,2014-12-02
2288,3297,22324910,BAURU - ,CEMADEN,P,-49.1027,-22.3287,,2014-12-02
2289,3298,23534692,ITAPEVI - ,CEMADEN,P,-46.9281,-23.53,,2014-12-02
2290,3299,22744689,PEDREIRA - ,CEMADEN,P,-46.8956,-22.7431,,2014-12-03
2291,3300,23144654,ATIBAIA - ,CEMADEN,P,-46.5463,-23.1487,,2014-12-03
2292,3301,22564715,ARTUR NOGUEIRA - ,CEMADEN,P,-47.1544,-22.5672,,2014-12-03
2293,3302,22554716,ARTUR NOGUEIRA - ,CEMADEN,P,-47.1678,-22.5528,,2014-12-03
2294,3303,23104650,ATIBAIA - ,CEMADEN,P,-46.5055,-23.1067,,2014-12-03
2295,3304,21894789,SÃO CARLOS - ,CEMADEN,P,-47.8974,-21.8982,,2014-12-03
2296,3305,23554642,SÃO PAULO - Jardim São Pedro,CEMADEN,P,-46.423,-23.555,,2014-12-03
2297,3306,22724690,PEDREIRA - ,CEMADEN,P,-46.9008,-22.7261,,2014-12-03
2298,3307,22704681,AMPARO - ,CEMADEN,P,-46.8186,-22.7044,,2014-12-03
2299,3308,7233941,CRATO - Crato,CEMADEN,H,-39.4167,-7.238,,2014-12-03
2300,3309,23334660,MAIRIPORÃ - ,CEMADEN,P,-46.6007,-23.3396,,2014-12-03
2301,3310,8733579,JAQUEIRA - Jaqueira,CEMADEN,H,-35.7973,-8.7328,,2014-12-03
2302,3311,6753896,LAVRAS DA MANGABEIRA - Lavras de Mangabeira,CEMADEN,H,-38.9604,-6.7538,,2014-12-04
2303,3312,22474662,ÁGUAS DE LINDÓIA - ,CEMADEN,P,-46.6289,-22.4753,,2014-12-04
2304,3313,4864337,CAXIAS - CEI Marcelo Dino,CEMADEN,P,-43.37018,-4.85817,,2015-08-17
2305,3314,22954326,RIO DE JANEIRO - Escola Municipal Araújo Porto Alegre,CEMADEN,P,-43.258,-22.948,,2015-05-20
2306,3315,23524637,FERRAZ DE VASCONCELOS- Jardim Lazaro,CEMADEN,P,-46.3727,-23.5217,,2014-12-09
2307,3316,8143540,POMBOS - Vila São José,CEMADEN,P,-35.39963,-8.13689,,2015-08-31
2308,3317,23364785,TATUÍ - Centro,CEMADEN,P,-47.851,-23.35854,,2015-09-24
2309,3318,4884336,CAXIAS - SAAE,CEMADEN,P,-43.35513,-4.88365,,2015-08-17
2310,3319,21804341,JUIZ DE FORA - Passos del Rei,CEMADEN,P,-43.415,-21.797,,2015-07-30
2311,3320,4254301,COELHO NETO - FUNASA,CEMADEN,P,-43.013,-4.251,,2015-08-17
2312,3321,22744690,PEDREIRA - Vila Santo Antonio,CEMADEN,P,-46.895,-22.743,,2015-08-14
2313,3322,22744717,PAULÍNIA - João Aranha,CEMADEN,P,-47.175,-22.736,,2015-08-16
2314,3323,3684275,BREJO - Torre de TV Municipal de Brejo,CEMADEN,P,-42.75438,-3.68176,,2015-08-17
2315,3324,3464487,VITÓRIA DO MEARIM - Prefeitura Municipal,CEMADEN,P,-44.87424,-3.46153,,2015-08-17
2316,3325,4264394,TIMBIRAS - Prefeitura Municipal,CEMADEN,P,-43.93945,-4.25536,,2015-08-17
2317,3326,2724432,SÃO LUÍS - EletronorteSL2,CEMADEN,P,-44.31898,-2.71773,,2015-08-17
2318,3327,5504456,SANTA FILOMENA DO MARANHÃO - Centro Adminstrativo Maria do Carmo,CEMADEN,P,-44.55563,-5.49544,,2015-08-17
2319,3328,3894517,PIO XII - Braxim,CEMADEN,P,-45.1708,-3.88886,,2015-08-17
2320,3329,10313794,CORONEL JOÃO SÁ - CORONEL JOÃO SÁ,CEMADEN,P,-37.94009,-10.31827,,2014-12-04
2321,3330,23494690,BARUERI - ,CEMADEN,P,-46.9056,-23.4992,,2014-12-04
2322,3331,9463556,PARIPUEIRA - Alto da Boa Vista,CEMADEN,P,-35.55892,-9.46292,,2015-08-31
2323,3332,8853557,CAMPESTRE - Campestre,CEMADEN,P,-35.56738,-8.85219,,2015-08-31
2324,3333,23534645,SÃO PAULO - Subprefeitura de Itaquera,CEMADEN,P,-46.447,-23.532,,2015-09-03
2325,3334,22914724,MONTE MOR - ,CEMADEN,P,-47.2469,-22.9122,,2014-12-04
2326,3335,23434630,ITAQUAQUECETUBA - ,CEMADEN,P,-46.3081,-23.4372,,2014-12-04
2327,3336,22784659,PINHALZINHO - ,CEMADEN,P,-46.5925,-22.7857,,2014-12-04
2328,3337,23424736,SOROCABA - ,CEMADEN,P,-47.3614,-23.4256,,2014-12-04
2329,3338,22234311,AREAL - Areal,CEMADEN,H,-43.1014,-22.2313,,2014-12-04
2330,3339,23484634,ITAQUAQUECETUBA - ,CEMADEN,P,-46.3467,-23.4808,,2014-12-04
2331,3340,23654695,COTIA - ,CEMADEN,P,-46.9563,-23.65,,2014-12-05
2332,3341,22334905,BAURU - ,CEMADEN,P,-49.0573,-22.3346,,2014-12-05
2333,3342,10543889,EUCLIDES DA CUNHA - EUCLIDES DA CUNHA,CEMADEN,P,-38.89735,-10.54437,,2014-12-05
2334,3343,23744666,SÃO PAULO - Residencial Cocaia,CEMADEN,P,-46.66,-23.745,,2014-12-05
2335,3344,23724669,SÃO PAULO - Vila Rubi,CEMADEN,P,-46.697,-23.728,,2014-12-05
2336,3345,23544659,SÃO PAULO - Mooca,CEMADEN,P,-46.596,-23.547,,2014-12-05
2337,3346,8823522,BARREIROS - Barreiros,CEMADEN,H,-35.2293,-8.8254,,2014-12-06
2338,3347,23884681,EMBU-GUAÇU - ,CEMADEN,P,-46.8195,-23.8819,,2014-12-07
2339,3348,23434750,SOROCABA - ,CEMADEN,P,-47.5056,-23.435,,2014-12-08
2340,3349,23514652,SÃO PAULO - Penha3,CEMADEN,P,-46.521,-23.519,,2014-12-09
2341,3350,23514655,SÃO PAULO - Penha,CEMADEN,P,-46.553,-23.518,,2014-12-09
2342,3351,23524667,SÃO PAULO - Barra Funda,CEMADEN,P,-46.66586,-23.52184,,2014-12-09
2343,3352,23484680,BARUERI - ,CEMADEN,P,-46.805,-23.4864,,2014-12-10
2344,3353,23574652,SÃO PAULO - Vila Carrão,CEMADEN,P,-46.526,-23.575,,2014-12-10
2345,3356,23484637,ITAQUAQUECETUBA - Vila Bartira,CEMADEN,P,-46.37,-23.4811,,2014-12-09
2346,3357,6034425,COLINAS - CentrodeEspecialidaesOdontologicas,CEMADEN,P,-44.24784,-6.03192,,2015-08-17
2347,3358,4144411,COROATÁ - Almoxarifado Municipal,CEMADEN,P,-44.1114,-4.13594,,2015-08-17
2348,3359,22744337,BELFORD ROXO- Vila Pauline,CEMADEN,P,-43.366,-22.738,,2015-05-18
2349,3364,3744525,BELA VISTA DO MARANHÃO - Rua das Palmeiras,CEMADEN,P,-45.25047,-3.742,,2015-08-17
2350,3374,3494525,MONÇÃO - PrefeituraMunicipal,CEMADEN,P,-45.25196,-3.49137,,2015-08-17
2351,3377,5814612,GRAJAÚ - Centro de Saúde Raimundo Nonato Advincula de Barros,CEMADEN,P,-46.12208,-5.80975,,2015-08-17
2352,3378,3634455,MATÕES DO NORTE - Centro Administrativo,CEMADEN,P,-44.55179,-3.63165,,2015-08-17
2353,3379,23694685,ITAPECERICA DA SERRA - ,CEMADEN,P,-46.8507,-23.6989,,2014-12-10
2354,3380,22124766,ANALÂNDIA - Analandia01,CEMADEN,P,-47.66357,-22.12454,,2015-09-03
2355,3381,23164774,CERQUILHO - Centro,CEMADEN,P,-47.74168,-23.1588,,2015-09-18
2356,3382,23054784,LARANJAL PAULISTA - Centro,CEMADEN,P,-47.83761,-23.05236,,2015-09-18
2357,3383,23474678,OSASCO - ,CEMADEN,P,-46.7801,-23.4749,,2014-12-10
2358,3384,23624659,SÃO PAULO - São João Clímaco,CEMADEN,P,-46.583,-23.622,,2014-12-10
2359,3385,24494922,ITAPIRAPUÃ PAULISTA - null,CEMADEN,P,-49.2265,-24.4916,,2014-12-11
2360,3386,24314914,BOM SUCESSO DE ITARARÉ - null,CEMADEN,P,-49.1427,-24.3195,,2014-12-11
2361,3387,22284592,POUSO ALEGRE - ,CEMADEN,P,-45.9205,-22.2883,,2014-12-11
2362,3388,11313815,ITAPICURU - ITAPICURU,CEMADEN,P,-38.15993,-11.31537,,2014-12-11
2363,3389,23594665,SÃO PAULO - Vila Clementino,CEMADEN,P,-46.65,-23.599,,2014-12-11
2364,3390,23584630,SUZANO - ,CEMADEN,P,-46.3047,-23.5878,,2014-12-11
2365,3391,24584859,IPORANGA - null,CEMADEN,P,-48.5947,-24.5855,,2014-12-11
2366,3392,24754850,BARRA DO TURVO - null,CEMADEN,P,-48.5055,-24.7579,,2014-12-12
2367,3393,11483940,RETIROLÂNDIA - RETIROLÂNDIA,CEMADEN,P,-39.40436,-11.48027,,2014-12-12
2368,3394,11553931,CONCEIÇÃO DO COITÉ - CONCEIÇÃO DO COITÉ,CEMADEN,P,-39.31528,-11.55375,,2014-12-12
2369,3395,23924700,JUQUITIBA - ,CEMADEN,P,-47.0053,-23.9291,,2014-12-16
2370,3396,23644660,SÃO PAULO - Jardim Imperador,CEMADEN,P,-46.60851,-23.64412,,2014-12-16
2371,3397,23214616,IGARATÁ - Policia Militar,CEMADEN,P,-46.15531,-23.20738,,2015-08-03
2372,3398,22974293,MARICÁ - Itaipuau,CEMADEN,P,-42.927,-22.971,,2015-08-13
2373,3399,23214683,VÁRZEA PAULISTA - COMDEC,CEMADEN,P,-46.832,-23.211,,2014-12-11
2374,3400,22224598,POUSO ALEGRE - Morro do Cristo,CEMADEN,P,-45.9839,-22.2218,,2014-12-12
2375,3401,22244587,POUSO ALEGRE - Cidade Jardim,CEMADEN,P,-45.865,-22.236,,2015-08-06
2376,3402,15865607,SANTO ANTÔNIO DO LEVERGER - Centro,CEMADEN,P,-56.07458,-15.86396,,2015-08-17
2377,3403,23264674,FRANCISCO MORATO - Jardim Arpoador,CEMADEN,P,-46.73635,-23.26192,,2015-08-17
2378,3404,7224456,BENEDITO LEITE - BeneditoLeite,CEMADEN,P,-44.55811,-7.22492,,2015-08-17
2379,3405,22244254,NOVA FRIBURGO - Jardim Califórnia,CEMADEN,P,-42.536,-22.239,,2015-07-22
2380,3406,4574513,LAGO DA PEDRA - PrefeituraMunicipal,CEMADEN,P,-45.13088,-4.5746,,2015-08-17
2381,3407,2594419,SÃO LUÍS - UEB Roseno de Jesus Mendes,CEMADEN,P,-44.19023,-2.5929,,2015-08-17
2382,3408,19454255,IPATINGA- Canaã,CEMADEN,P,-42.552,-19.455,,2014-12-17
2383,3409,2574431,SÃO LUÍS - Centro de Empreendedorismo UFMA,CEMADEN,P,-44.3118,-2.5651,,2015-08-17
2384,3411,23934707,JUQUITIBA - Centro,CEMADEN,P,-47.07,-23.93,,2015-08-25
2385,3412,24284795,SETE BARRAS - Ribeirão da Serra,CEMADEN,P,-47.948,-24.276,,2015-07-27
2386,3413,3564459,MIRANDA DO NORTE - Prefeitura Municipal,CEMADEN,P,-44.58606,-3.56219,,2015-08-17
2387,3414,5554748,IMPERATRIZ - Caema,CEMADEN,P,-47.47602,-5.54839,,2015-08-17
2388,3415,7534604,BALSAS - Prefeitura Municipal,CEMADEN,P,-46.04021,-7.53341,,2015-08-17
2389,3416,4614505,LAGO DO JUNCO - HospitalMunicipalAlcyAlvesArruda,CEMADEN,P,-45.0546,-4.61059,,2015-08-17
2390,3417,3474391,NINA RODRIGUES - CEU Maria Quaresma Vale,CEMADEN,P,-43.90837,-3.46515,,2015-08-17
2391,3418,21784816,ARARAQUARA - Jardim Brasil,CEMADEN,P,-48.155,-21.782,,2015-08-19
2392,3419,23484608,MOGI DAS CRUZES - ,CEMADEN,P,-46.0861,-23.4822,,2014-12-16
2393,3420,23414603,GUARAREMA - ,CEMADEN,P,-46.0301,-23.4178,,2014-12-16
2394,3421,23244685,JUNDIAÍ - ,CEMADEN,P,-46.8553,-23.2475,,2014-12-16
2395,3422,23624645,SÃO PAULO - Jardim Rodolfo Pirani,CEMADEN,P,-46.45688,-23.62036,,2014-12-16
2396,3423,19594319,ITABIRA - ,CEMADEN,P,-43.1952,-19.5954,,2014-12-16
2397,3424,22024235,CORDEIRO - Duas Barras,CEMADEN,P,-42.359,-22.026,,2014-12-16
2398,3425,19824312,JOÃO MONLEVADE - ,CEMADEN,P,-43.1259,-19.8295,,2014-12-16
2399,3426,19814318,JOÃO MONLEVADE - ,CEMADEN,P,-43.188,-19.8166,,2014-12-17
2400,3427,20564183,ESPERA FELIZ - ,CEMADEN,P,-41.8371,-20.5678,,2014-12-17
2401,3428,22234253,NOVA FRIBURGO - Jardim Califórnia,CEMADEN,P,-42.536,-22.239,,2014-12-17
2402,3429,22234254,NOVA FRIBURGO - São Geraldo,CEMADEN,P,-42.547,-22.239,,2014-12-17
2403,3430,23284671,FRANCISCO MORATO - ,CEMADEN,P,-46.7114,-23.288,,2014-12-17
2404,3431,19034342,CONCEIÇÃO DO MATO DENTRO - ,CEMADEN,P,-43.4261,-19.0345,,2014-12-17
2405,3432,19434255,IPATINGA - ,CEMADEN,P,-42.5538,-19.4368,,2014-12-17
2406,3433,19474258,IPATINGA - ,CEMADEN,P,-42.5805,-19.4761,,2014-12-17
2407,3434,20354195,MANHUMIRIM - ,CEMADEN,P,-41.9563,-20.3584,,2014-12-17
2408,3435,20724214,CARANGOLA - ,CEMADEN,P,-42.1478,-20.726,,2014-12-17
2409,3436,22344252,NOVA FRIBURGO - Mury,CEMADEN,P,-42.513,-22.34,,2014-12-17
2410,3437,20154161,LAJINHA - ,CEMADEN,P,-41.6154,-20.1507,,2014-12-17
2411,3438,23274671,FRANCISCO MORATO - ,CEMADEN,P,-46.7191,-23.2731,,2014-12-17
2412,3439,19504255,IPATINGA - ,CEMADEN,P,-42.5548,-19.508,,2014-12-17
2413,3440,20224264,RIO CASCA - ,CEMADEN,P,-42.6485,-20.2276,,2014-12-17
2414,3441,10683959,CANSANÇÃO - CANSANÇÃO,CEMADEN,P,-39.59344,-10.68723,,2014-12-17
2415,3442,20724203,CARANGOLA - ,CEMADEN,P,-42.0305,-20.7289,,2014-12-17
2416,3444,23744654,SÃO BERNARDO DO CAMPO - Jardim Silvina,CEMADEN,P,-46.537,-23.737,,2015-08-25
2417,3445,19624343,ITABIRA - Ipoema,CEMADEN,P,-43.43,-19.622,,2014-12-17
2418,3446,22874307,NITERÓI - Morro do Castro,CEMADEN,P,-43.07,-22.869,,2015-08-13
2419,3447,23414687,SANTANA DE PARNAÍBA - Jardim Nina (Fazendinha),CEMADEN,P,-46.869,-23.408,,2015-08-15
2420,3448,22674675,AMPARO - Parque A. Batone,CEMADEN,P,-46.753,-22.666,,2015-08-13
2421,3450,23354676,CAIEIRAS - Jardim Marcelino,CEMADEN,P,-46.76283,-23.34621,,2015-08-16
2422,3451,2654490,PALMEIRÂNDIA - Prefeitura Municipal,CEMADEN,P,-44.89871,-2.64576,,2015-08-17
2423,3454,6964618,FORTALEZA DOS NOGUEIRAS - Casa das Irmãs,CEMADEN,P,-46.1814,-6.96459,,2015-08-17
2424,3455,2534411,PAÇO DO LUMIAR - ProcuradoriaMunicipal,CEMADEN,P,-44.10809,-2.53196,,2015-08-17
2425,3456,22694573,SÃO BENTO DO SAPUCAÍ - Centro,CEMADEN,P,-45.73393,-22.68919,,2015-05-18
2426,3457,18624228,COROACI- Centro,CEMADEN,P,-42.284,-18.622,,2014-12-19
2427,3458,4574460,PEDREIRAS - Prefeitura Municipal,CEMADEN,P,-44.60489,-4.57009,,2015-08-17
2428,3459,22324851,JAÚ - Estrada João da Velha,CEMADEN,P,-48.512,-22.318,,2015-08-21
2429,3460,1794631,BOA VISTA DO GURUPI - Hospital Maria Lenilde dos Anjos,CEMADEN,P,-46.30883,-1.78906,,2015-08-22
2430,3461,10733708,MARUIM - Centro de Atividades Augusto Franco,CEMADEN,P,-37.083,-10.734,,2015-08-24
2431,3462,10953707,ARACAJU - APA Morro do Urubu,CEMADEN,P,-37.07414,-10.94779,,2015-08-24
2432,3463,3404435,ITAPECURU MIRIM - Centro de Ensino Wady Fiquene,CEMADEN,P,-44.35254,-3.39619,,2015-08-17
2433,3464,22574741,LIMEIRA - Centro,CEMADEN,P,-47.408,-22.572,,2015-08-18
2434,3465,23354769,IPERÓ - Centro,CEMADEN,P,-47.68775,-23.35175,,2015-09-23
2435,3466,22294254,NOVA FRIBURGO - Vale dos Pinheiros,CEMADEN,P,-42.548,-22.29,,2014-12-17
2436,3467,19654320,ITABIRA - ,CEMADEN,P,-43.2091,-19.6544,,2014-12-17
2437,3468,20004158,CHALÉ - ,CEMADEN,P,-41.5857,-20.0086,,2014-12-17
2438,3469,18664308,SABINÓPOLIS - ,CEMADEN,P,-43.0801,-18.6663,,2014-12-18
2439,3470,23264678,FRANCISCO MORATO - ,CEMADEN,P,-46.7855,-23.2684,,2014-12-19
2440,3471,17994238,ÁGUA BOA - ,CEMADEN,P,-42.3899,-17.9925,,2014-12-19
2441,3472,23434509,UBATUBA - Ubatuba,CEMADEN,H,-45.0852,-23.4305,,2014-12-19
2442,3473,23284675,FRANCISCO MORATO - ,CEMADEN,P,-46.7584,-23.2879,,2014-12-19
2443,3475,23404667,CAIEIRAS - ,CEMADEN,P,-46.6732,-23.4054,,2014-12-19
2444,3476,20044168,CHALÉ - ,CEMADEN,P,-41.6852,-20.0453,,2014-12-19
2445,3477,23164689,JUNDIAÍ - ,CEMADEN,P,-46.8964,-23.1639,,2014-12-19
2446,3478,23394671,CAIEIRAS - ,CEMADEN,P,-46.7156,-23.3956,,2014-12-23
2447,3479,19934040,FUNDÃO - ,CEMADEN,P,-40.4089,-19.9359,,2014-12-23
2448,3480,7143492,BAYEUX - Jardim Planalto,CEMADEN,P,-34.923,-7.148,,2014-12-23
2449,3481,7203588,CAMPINA GRANDE - Alto Branco,CEMADEN,P,-35.886,-7.207,,2014-12-23
2450,3482,7033546,MULUNGU - Centro,CEMADEN,P,-35.462,-7.031,,2014-12-23
2451,3483,6973483,CABEDELO - Centro,CEMADEN,P,-34.836,-6.973,,2014-12-23
2452,3484,7183485,JOÃO PESSOA - Cuiá,CEMADEN,P,-34.859,-7.184,,2014-12-23
2453,3485,7033485,CABEDELO - Praia do Jacaré,CEMADEN,P,-34.851,-7.037,,2014-12-23
2454,3486,7183488,JOÃO PESSOA - Grotão,CEMADEN,P,-34.88,-7.185,,2014-12-23
2455,3487,10233680,PROPRIÁ - PADRAO_TECNAL2013,CEMADEN,P,-36.80482,-10.23227,,2014-12-23
2456,3489,1064837,BELÉM - Ilha do Mosqueiro,CEMADEN,P,-48.379,-1.067,,2014-12-24
2457,3490,3764967,TUCURUÍ - Centro,CEMADEN,P,-49.67,-3.766,,2014-12-23
2458,3492,23484666,SÃO PAULO - Freguesia do Ó,CEMADEN,P,-46.665,-23.476,,2015-08-27
